SA4_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Oth_lt_health_cond_0_14,F_Oth_lt_health_cond_15_24,F_Oth_lt_health_cond_25_34,F_Oth_lt_health_cond_35_44,F_Oth_lt_health_cond_45_54,F_Oth_lt_health_cond_55_64,F_Oth_lt_health_cond_65_74,F_Oth_lt_health_cond_75_84,F_Oth_lt_health_cond_85_over,F_Oth_lt_health_cond_Tot,F_No_lt_health_cond_0_14,F_No_lt_health_cond_15_24,F_No_lt_health_cond_25_34,F_No_lt_health_cond_35_44,F_No_lt_health_cond_45_54,F_No_lt_health_cond_55_64,F_No_lt_health_cond_65_74,F_No_lt_health_cond_75_84,F_No_lt_health_cond_85_over,F_No_lt_health_cond_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Oth_lt_health_cond_0_14,P_Oth_lt_health_cond_15_24,P_Oth_lt_health_cond_25_34,P_Oth_lt_health_cond_35_44,P_Oth_lt_health_cond_45_54,P_Oth_lt_health_cond_55_64,P_Oth_lt_health_cond_65_74,P_Oth_lt_health_cond_75_84,P_Oth_lt_health_cond_85_over,P_Oth_lt_health_cond_Tot,P_No_lt_health_cond_0_14,P_No_lt_health_cond_15_24,P_No_lt_health_cond_25_34,P_No_lt_health_cond_35_44,P_No_lt_health_cond_45_54,P_No_lt_health_cond_55_64,P_No_lt_health_cond_65_74,P_No_lt_health_cond_75_84,P_No_lt_health_cond_85_over,P_No_lt_health_cond_Tot
308,15,22,49,53,93,174,261,293,149,1104,42,17,39,106,280,720,835,549,178,2774,543,1992,2420,2252,2233,2026,1043,459,224,13188,8,3,19,62,117,224,265,268,140,1095,877,698,1072,1331,1513,1810,1243,717,387,9657,18125,8363,8937,8650,7655,6445,3511,1261,266,63224,2452,1381,1453,1508,1479,1480,1080,580,276,11691,23222,13120,14871,14951,14838,15235,11325,5908,2193,115656,35,140,483,1159,2755,5470,6442,4024,1424,21943,3208,2349,2891,2902,2755,2763,2152,1088,253,20358,41,50,142,359,778,1595,2154,1335,415,6872,4,6,5,10,27,96,216,529,538,1428,92,177,347,723,1642,2870,3294,1878,484,11506,97,83,171,334,888,2166,3204,2386,988,10313,40,43,78,91,202,383,585,564,282,2270,93,40,89,202,545,1405,1797,1128,348,5651,1218,3127,3729,3597,3607,3435,1949,808,318,21786,18,19,38,95,211,465,636,579,250,2303,2296,1357,1699,2145,2605,3267,2349,1247,608,17572,36306,18049,18655,18034,16104,13518,7619,2576,519,131385
309,31,53,85,152,218,356,552,741,551,2743,84,57,88,168,456,1278,2102,1701,637,6578,1405,5341,5848,5360,5287,4342,2826,1514,950,32873,14,16,23,99,191,401,657,802,453,2662,1865,2215,3097,3601,4380,4778,4344,2698,1660,28632,44370,26130,30144,29245,26419,19595,12868,5103,1162,195040,4731,3584,4237,3881,3643,3244,2623,1746,1054,28749,54942,38939,45626,45397,44847,39981,34523,19902,8044,332205,115,382,1087,2699,6201,11286,16035,11868,4484,54166,6965,5971,7164,7467,6786,5655,5398,3132,932,49465,88,154,387,944,2151,4018,6262,4738,1668,20418,12,4,14,27,59,190,749,1976,2155,5189,189,397,699,1305,2857,4898,6758,4827,1394,23318,175,196,291,581,1561,3940,7381,7086,3302,24513,86,97,157,279,477,726,1242,1540,936,5534,194,111,190,381,904,2219,3848,3303,1142,12293,3078,8109,9045,8839,8960,7266,4922,2586,1368,54180,37,33,64,184,437,922,1628,1852,852,6002,4846,3976,4847,5951,7469,8356,7780,4774,2494,50494,89413,54219,60216,57470,51917,37907,24303,9981,2160,387584
310,43,55,97,131,212,274,313,330,191,1643,84,38,83,171,470,1015,1138,807,244,4037,1112,3889,5053,4231,4015,3191,1688,742,321,24249,15,16,35,65,188,327,394,365,174,1569,1626,1490,2405,2726,3072,2998,2120,1191,531,18169,30532,14798,16306,14713,11393,7718,4187,1491,409,101543,3638,2161,2280,2056,1664,1305,864,629,351,14953,39048,23443,27489,25875,23221,19853,14345,7812,2898,183984,85,322,1154,2310,4851,7745,8371,5416,1813,32072,6021,4812,5787,5544,4865,4363,3294,1655,431,36780,76,103,265,565,1187,2216,2679,1922,541,9544,10,6,15,21,50,118,366,717,615,1922,107,293,694,1602,3136,5009,4938,2735,659,19167,185,149,300,516,1313,2913,3908,3117,1257,13659,89,93,167,242,387,608,724,662,325,3291,180,88,157,334,836,1860,2252,1561,448,7712,2523,6112,7881,6965,6668,5447,3097,1255,462,40419,30,29,68,141,366,718,946,765,327,3390,4165,2781,3860,4568,5250,5446,3917,2044,806,32826,61742,31428,32891,29851,23382,15698,8249,2914,736,206896
311,33,35,82,146,180,272,397,422,187,1744,68,42,62,157,500,959,1253,819,254,4115,1020,3587,4317,3855,3657,2801,1641,766,376,22026,8,9,38,87,170,314,488,387,180,1690,1536,1387,2045,2442,2849,2879,2313,1240,641,17329,30397,14672,15799,14177,11009,7728,4533,1481,291,100086,4137,2349,2473,2271,1883,1318,995,655,398,16478,39150,23060,26200,24878,22622,19358,15484,7695,2741,181187,78,275,967,2020,4491,7306,8911,5345,1710,31100,5963,4438,5500,5335,4717,4012,3203,1604,377,35149,60,95,253,573,1182,1969,2752,1824,484,9197,9,6,15,26,49,110,411,923,701,2246,133,286,704,1444,3104,4570,5180,2822,602,18847,154,170,236,453,1291,2692,4294,3170,1188,13643,71,68,155,258,380,569,871,836,327,3547,160,87,141,292,847,1725,2391,1687,450,7787,2282,5674,6814,6202,5932,4568,2903,1340,549,36274,28,21,77,151,345,679,1052,858,326,3536,3893,2663,3426,4100,4826,5029,4173,2201,959,31263,60489,31530,32346,28986,22924,15656,8736,2933,524,204117
312,12,22,34,47,63,142,187,211,109,826,18,9,15,64,169,441,524,295,104,1666,360,1275,1636,1526,1423,1306,667,305,178,8677,4,9,22,29,82,130,181,152,87,694,497,491,725,930,1071,1256,892,436,228,6513,13686,6586,8099,7340,6630,5535,3079,1052,255,52265,1967,1517,1982,1658,1614,1565,994,507,172,11968,17318,10430,13232,12523,12282,12337,8976,4289,1573,92963,34,107,350,813,1844,3770,4551,2704,909,15081,2153,1605,2135,2151,1964,1868,1523,646,182,14223,41,48,125,289,562,1217,1628,914,297,5111,6,7,0,10,16,69,181,407,434,1136,55,103,236,494,1156,2120,2404,1383,355,8304,74,68,114,191,699,1593,2395,1740,701,7573,37,28,65,91,140,288,423,410,193,1668,58,23,52,137,349,936,1095,706,212,3572,699,1925,2478,2400,2410,2242,1314,578,264,14311,10,11,32,65,153,295,468,377,167,1572,1297,883,1204,1531,1902,2332,1740,789,366,12039,27804,14120,16626,15579,14204,11878,6475,2189,463,109340
313,22,26,82,106,147,236,411,494,264,1793,72,27,60,162,420,926,1453,1064,328,4495,943,2782,3179,3132,3210,2934,1960,867,379,19393,9,10,23,73,146,268,429,413,203,1570,1144,984,1423,1836,2274,2766,2568,1447,711,15150,17870,8836,8588,8696,8455,6949,5053,1981,428,66865,2220,1342,1287,1296,1290,1056,983,631,402,10513,23436,14604,15297,16235,17482,17483,17195,9693,3618,135029,63,232,776,1729,3828,6789,10071,6833,2301,32626,3901,2903,3503,3687,3709,3550,3670,1870,482,27283,50,63,167,397,974,1993,3494,2618,761,10533,3,5,14,11,32,114,434,934,972,2529,81,216,404,899,1995,3474,4840,3139,750,15790,117,117,192,367,1077,2599,4871,4257,1623,15223,51,61,115,170,284,504,907,990,474,3569,151,54,103,303,748,1680,2752,2144,656,8585,2070,4491,4930,5043,5218,4802,3507,1604,573,32237,23,17,42,115,301,561,975,957,376,3367,3008,2057,2379,2973,3919,4787,4569,2562,1082,27343,35453,18998,17611,17274,17096,13540,9598,3831,792,134195
314,21,16,48,70,106,123,175,200,102,861,50,17,52,98,214,426,603,451,125,2030,674,2515,3040,2622,2441,1566,928,424,224,14435,6,13,22,39,89,129,193,176,99,771,1023,1059,1458,1787,1932,1620,1374,689,326,11268,18473,8545,8918,9980,8338,5162,2754,1019,204,63388,1484,852,874,899,818,522,394,258,172,6263,22705,13479,15026,16663,15513,11623,8772,4470,1601,109850,25,164,575,1262,2568,3632,4592,2898,962,16691,3011,2497,3160,3473,2961,2170,1686,782,223,19958,51,58,155,406,839,1308,1712,1210,339,6073,0,0,6,8,13,48,201,447,460,1191,91,147,341,813,1513,2190,2481,1375,301,9256,88,82,134,322,767,1542,2486,1881,685,8001,45,38,79,121,204,261,388,416,180,1738,116,52,85,184,364,760,1067,901,236,3763,1473,3910,4696,4326,3977,2571,1644,718,307,23618,16,21,26,76,181,293,445,424,167,1648,2667,1933,2308,2929,3286,2882,2407,1200,470,20079,37807,18507,18331,19926,16979,10328,5291,1931,353,129455
315,4,7,13,20,50,94,101,89,34,417,16,4,8,24,47,164,222,87,28,602,58,343,499,431,460,519,259,79,22,2669,0,4,3,12,17,65,66,52,23,250,171,163,260,319,419,570,401,185,61,2544,7023,3651,4403,3357,2995,2919,1748,450,70,26607,1211,726,936,748,800,1037,761,235,71,6515,8781,5183,6543,5435,5579,6678,4922,1648,434,45213,18,41,120,240,674,1723,2194,974,220,6208,759,601,823,791,754,959,832,291,60,5860,15,16,41,85,208,537,786,369,73,2128,0,0,0,0,13,44,115,145,130,448,25,68,187,421,852,1421,1351,541,101,4961,68,86,109,151,345,900,1187,627,157,3631,8,10,23,45,102,182,246,174,68,867,44,8,16,48,110,362,531,248,54,1418,148,501,786,689,780,909,577,171,42,4593,3,3,12,22,47,157,215,133,44,639,466,292,423,548,759,1092,886,335,114,4916,14195,7710,9186,7132,6582,6216,3944,1029,142,56134
316,18,22,48,84,116,225,372,460,321,1664,45,24,39,110,336,911,1569,1294,501,4838,835,3188,3376,3576,3786,3517,2297,1148,731,22452,10,15,27,74,165,268,559,637,440,2193,1242,1189,1632,2187,2959,3806,3468,2176,1171,19829,26940,14171,14142,16063,16555,14226,10035,4069,883,117083,2755,1843,1834,2063,2158,2156,1812,1290,820,16732,33180,21314,22080,25764,28490,29278,27042,15974,6390,209504,69,235,716,1796,4154,8778,12968,10025,3944,42679,3952,3309,3626,4499,4473,4447,4552,2679,848,32382,64,93,210,550,1465,3035,4992,4007,1305,15726,10,3,12,22,48,137,509,1387,1594,3708,126,232,322,613,1488,2894,4445,3507,1089,14721,114,121,157,313,966,2831,5902,6046,2877,19327,56,46,90,163,251,469,832,992,577,3476,120,63,93,215,588,1626,2885,2566,938,9094,1805,4901,5113,5818,6198,5933,4159,2100,1067,37094,26,29,56,124,303,615,1274,1459,809,4698,3049,2281,2619,3538,4918,6481,6161,3893,1892,34835,54309,29439,28202,31081,32102,26721,19193,7754,1642,230449
317,9,20,28,46,92,123,192,197,148,853,18,12,24,52,147,341,460,415,187,1661,474,1932,2044,1811,1681,1433,893,477,258,10998,13,9,14,38,65,125,221,236,167,890,582,677,1003,1143,1239,1299,1144,735,385,8190,12502,6851,6822,5847,5155,4013,2636,1207,372,45401,1191,905,760,746,737,679,533,373,193,6129,15627,10786,11158,10258,10149,9657,8437,5440,2469,83969,28,115,376,823,1906,3499,4744,3641,1608,16741,2427,2062,2280,2161,1986,1909,1635,1000,330,15779,41,49,110,243,501,1011,1574,1296,450,5284,3,0,4,10,17,65,190,514,563,1371,61,127,243,514,1137,1809,2282,1572,443,8181,52,65,93,185,539,1213,2169,2099,1069,7482,34,33,56,95,170,260,404,414,241,1704,51,34,57,112,283,627,926,811,343,3233,1047,2975,3160,2875,2792,2472,1613,824,358,18118,20,11,26,63,136,271,475,501,271,1765,1464,1240,1562,1795,2102,2289,2066,1242,562,14329,24995,14309,14032,11732,10151,7846,4937,2203,615,90821
318,15,29,36,71,135,214,277,296,177,1244,31,23,27,95,245,649,817,583,180,2654,493,2218,2571,2414,2320,1988,1135,511,276,13922,9,10,19,30,103,192,266,249,172,1062,774,886,1173,1406,1703,1902,1419,809,473,10551,16935,10311,9687,8756,7918,6289,3975,1389,391,65653,2311,1636,1650,1556,1467,1223,992,554,274,11666,21502,15862,15983,15287,15423,14948,12087,6274,2486,119853,34,182,599,1254,2775,5281,6433,4221,1500,22273,2712,2538,2857,2598,2536,2526,2106,976,247,19091,46,72,139,347,752,1661,2477,1552,445,7486,8,3,9,12,25,129,360,699,692,1932,63,166,339,701,1742,2937,3411,1988,495,11851,130,116,170,326,877,2149,3331,2558,993,10655,40,54,80,114,225,420,659,595,282,2466,75,46,66,171,435,1171,1652,1188,315,5125,1077,3320,4001,3969,4005,3509,2226,975,370,23455,12,23,42,79,204,425,630,546,281,2247,2017,1644,1977,2342,3007,3425,2676,1504,693,19277,34521,21694,20247,17248,15881,12684,7958,2731,658,133619
319,11,27,45,85,147,320,613,610,348,2208,47,32,62,155,508,1465,2145,1489,383,6285,889,2633,2905,3019,3614,4039,2693,1141,515,21451,6,8,25,85,200,425,636,646,308,2336,1016,975,1264,1707,2462,3606,3308,1845,841,17023,18227,9037,8544,8712,9453,9903,7687,2951,714,75224,2655,1494,1372,1411,1734,1884,1916,1225,496,14184,23997,14816,14853,16155,19642,24772,25300,13860,4812,158213,56,236,663,1736,4466,10437,15916,10356,3263,47123,3712,2871,3085,3518,3941,4918,5132,2634,635,30454,47,74,160,358,1085,2687,4974,3591,997,13981,5,7,11,19,47,187,562,1239,1187,3272,116,224,426,855,2101,4540,6956,4395,1041,20657,109,115,182,349,1184,3559,7066,5985,2295,20843,37,58,77,163,307,697,1280,1368,593,4576,111,64,109,298,946,2772,4394,3232,779,12699,1958,4328,4638,5033,6246,7068,5237,2218,807,37526,12,27,52,136,371,885,1526,1476,591,5074,2751,1992,2084,2911,4371,6644,6344,3444,1303,31850,36811,19434,17522,16945,18627,18932,15308,6228,1325,151127
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,21,0,6,12,3,0,0,0,0,0,29,0,13,23,7,3,5,0,0,0,53,0,0,0,3,0,0,3,0,0,9,0,0,4,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,27,23,27,7,3,0,0,98
401,30,26,50,58,83,111,200,232,228,1011,23,25,23,60,141,354,651,654,376,2304,359,2722,3004,2393,2457,2112,1494,937,747,16223,8,8,12,13,84,140,286,363,344,1262,747,1190,1568,1711,2106,2375,2470,1577,1065,14811,20871,14231,14377,14271,12797,10359,6860,2892,867,97526,1293,1202,1208,1145,1178,1082,899,668,501,9172,24253,20081,20854,20926,20769,19668,17485,11042,5834,160921,40,160,485,966,2382,4740,7349,6176,3429,25724,2657,3058,3245,3260,3159,2832,2723,1672,718,23321,70,78,165,415,950,1885,3039,2387,1065,10044,5,3,8,8,26,87,319,1012,1614,3085,75,189,336,715,1590,2655,3645,2847,1199,13249,92,87,126,245,721,1886,3668,3683,2409,12912,55,56,78,114,192,284,489,560,404,2234,61,55,71,104,274,700,1219,1237,679,4389,667,4073,4763,4010,4356,3737,2532,1495,1018,26656,21,19,25,30,182,377,690,815,611,2775,1873,2034,2421,2864,3711,4259,4309,2710,1572,25752,41954,29982,29638,28207,25337,20105,12908,5312,1495,194941
402,46,62,101,120,188,308,436,443,313,2017,50,33,63,180,499,1108,1383,1074,411,4798,1037,4280,5675,4746,4627,4032,2409,1262,741,28802,15,10,39,74,181,338,445,523,362,1998,1758,1630,2689,3154,3559,4011,3067,1856,1138,22875,34813,18010,21444,18898,13917,10737,6339,2558,684,127401,3119,1911,2044,1919,1744,1430,1071,807,533,14576,42831,27149,33533,31099,27625,26351,20914,12686,5520,227723,79,311,1161,2451,5493,9941,11677,8946,3785,43846,6165,5280,6700,6371,5597,5426,4427,2538,822,43323,56,97,239,567,1291,2524,3568,2735,1038,12105,6,17,15,33,47,183,550,1375,1546,3771,156,382,925,2215,4078,6648,7550,4706,1559,28205,153,157,316,537,1641,3569,5280,4747,2402,18787,119,115,194,245,381,675,926,912,528,4102,136,97,149,323,888,2020,2643,2137,755,9143,2060,6627,9003,7996,7732,6796,4152,2026,1038,47424,32,24,64,158,366,785,1120,1131,645,4319,4526,3170,4366,5282,6188,7131,5493,3120,1732,41001,70106,39629,45191,39536,29329,21641,12033,4810,1286,263569
403,39,37,50,105,134,205,385,377,295,1626,61,32,43,105,306,794,1238,1024,504,4102,690,3714,4336,4026,3669,3331,2217,1089,839,23915,11,13,29,63,133,289,444,538,471,1991,1231,1497,2195,2603,3064,3560,3230,1783,1277,20431,25226,14024,14789,15290,13450,11116,7391,2997,914,105199,1837,1229,1153,1287,1312,1282,996,718,431,10247,30507,21370,23572,25200,24378,24515,22258,12686,6474,190958,55,214,805,1817,4058,7735,11315,8195,4255,38444,4175,4029,4901,5292,4582,4534,4239,2253,865,34862,76,95,207,525,1199,2536,4151,2901,1278,12970,5,3,9,17,40,118,500,1219,1768,3685,117,251,496,1162,2380,4332,5962,3821,1442,19959,116,124,182,375,1072,2899,5303,4786,2897,17745,87,87,109,174,277,466,840,826,536,3399,141,60,105,203,531,1375,2330,1885,888,7522,1429,5603,6772,6476,6195,5541,3895,1809,1159,38884,14,22,56,109,311,623,1143,1193,799,4264,3104,2701,3369,4227,5129,6201,5709,3104,1850,35390,50746,30081,30757,30760,27486,21667,14064,5555,1543,212663
404,19,22,47,74,97,162,212,247,226,1123,21,17,32,67,205,446,633,534,326,2270,262,1859,2642,2027,2014,1996,1287,780,780,13649,4,9,13,34,87,151,271,363,293,1228,573,829,1434,1432,1736,2135,1804,1229,1098,12258,15250,9845,13037,10782,9234,7390,4430,1848,624,72439,1152,845,932,954,919,830,638,470,228,6961,18006,13974,18804,16395,15710,15577,12569,8080,4670,123780,36,158,446,903,2228,4741,6100,4904,3036,22538,2123,2290,3082,2838,2544,2428,2133,1245,586,19273,42,48,140,328,721,1519,2127,1650,820,7399,0,8,4,10,32,91,289,932,1486,2845,70,149,364,764,1649,3027,3522,2606,1232,13393,54,73,105,183,687,1819,2925,2803,2132,10778,53,61,84,133,203,388,500,509,404,2334,49,26,57,125,358,896,1252,1032,603,4405,549,2868,4156,3493,3625,3471,2198,1267,1076,22697,14,20,31,66,182,427,647,725,527,2643,1538,1445,2213,2328,2986,3827,3202,2041,1588,21165,30493,20819,27321,22007,18525,14643,8242,3474,1131,146649
405,13,17,12,30,52,82,144,140,84,567,13,3,12,44,138,375,512,359,125,1579,209,842,1107,1065,1213,1339,864,406,275,7329,0,3,12,20,43,106,146,184,105,614,332,315,462,613,815,1108,942,511,373,5467,7298,3246,3097,3462,3800,3815,2849,1163,319,29037,811,416,400,464,574,662,604,426,213,4573,9195,5115,5374,6113,7295,8972,8370,4794,1960,57194,34,71,226,581,1548,3562,4744,3273,1323,15369,1500,1129,1274,1436,1506,1907,1765,945,288,11752,19,18,42,126,350,829,1517,1083,346,4329,0,4,3,6,14,44,183,434,489,1168,43,61,143,315,808,1875,2668,1718,549,8170,41,19,38,102,388,1216,2099,1784,836,6523,24,25,25,66,116,206,316,326,163,1268,37,13,34,68,261,751,1105,784,248,3299,416,1344,1726,1725,2095,2358,1690,713,382,12448,3,4,23,25,86,240,376,428,197,1387,825,621,753,990,1471,2086,1826,927,543,10045,14761,7151,6577,6944,7581,7755,5708,2314,550,59344
406,3,3,16,20,47,86,91,98,41,403,12,8,14,35,107,227,281,189,70,947,105,576,783,658,718,710,416,182,70,4217,4,6,0,21,37,74,81,94,45,357,225,207,360,396,494,654,498,256,146,3246,5985,2721,3476,2829,2972,2605,1715,638,170,23106,845,476,621,508,549,598,470,267,131,4462,7622,4295,5670,4918,5549,5997,4820,2620,1030,42513,13,50,221,425,978,2134,2439,1624,599,8475,1077,924,1217,1093,1061,1197,978,515,143,8203,16,15,59,82,225,581,796,596,193,2558,0,0,4,5,11,44,104,267,266,706,32,72,200,324,743,1404,1554,1010,295,5637,45,44,61,114,313,825,1164,946,438,3950,12,8,35,45,83,166,206,203,82,838,23,21,38,62,192,469,615,417,139,1980,210,873,1249,1079,1214,1252,719,322,118,7045,8,5,4,29,82,173,221,211,99,824,551,413,607,670,988,1268,966,496,232,6191,12006,6004,7793,6514,6574,5869,3609,1296,292,49952
407,16,17,15,44,69,131,231,224,154,893,16,24,24,72,230,518,813,633,227,2561,332,1447,1811,1704,1913,2050,1348,681,364,11646,3,4,18,40,87,156,262,313,196,1073,524,517,799,975,1406,1830,1630,914,507,9094,12030,5588,5765,5836,6333,6330,5018,2117,559,49576,1320,727,734,757,996,1071,1030,675,392,7708,15037,8818,9599,10042,11986,14359,14254,8347,3542,95981,33,131,350,870,2194,5119,7470,5533,2243,23935,2311,1868,2077,2097,2345,2657,2678,1486,444,17964,28,45,79,232,562,1382,2438,1881,604,7249,0,3,0,7,18,76,300,757,883,2044,55,131,212,503,1305,2643,4014,2727,890,12492,35,60,95,176,616,1826,3534,3220,1495,11064,33,36,39,86,136,318,535,496,256,1926,38,43,49,139,418,1030,1654,1288,475,5135,723,2273,2798,2795,3233,3507,2557,1174,522,19577,5,11,34,57,172,391,720,721,377,2484,1383,1003,1280,1595,2408,3373,3079,1622,792,16534,24001,12451,12280,11943,13127,12744,9894,4110,1005,101549
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,18
501,12,4,20,45,65,118,165,149,119,697,23,19,16,50,142,385,601,412,162,1806,407,1489,1815,1915,1871,1669,985,408,244,10805,3,4,20,36,72,113,223,233,151,851,579,528,725,1004,1211,1557,1236,703,397,7945,13857,5798,6354,7672,7194,6097,3925,1486,353,52734,1566,827,862,950,1027,1004,808,513,271,7828,17273,9032,10281,12456,12901,13034,10973,5787,2373,94101,46,128,356,958,2194,4235,5605,3589,1464,18581,2479,1574,1745,2143,2006,1948,1850,881,290,14915,36,23,98,265,583,1299,1974,1316,423,6005,0,3,4,7,15,72,218,521,580,1417,63,111,224,454,1080,1904,2732,1608,533,8704,43,46,60,142,486,1256,2368,1964,965,7325,38,16,44,83,140,251,357,370,210,1508,46,30,44,87,242,737,1216,892,294,3586,856,2284,2744,2977,3018,2797,1803,750,351,17582,3,8,35,43,138,278,535,510,259,1797,1431,1035,1112,1611,2000,2700,2324,1280,611,14110,28027,12623,12754,14925,14284,12020,7868,2935,643,106072
