SA2_CODE_2021,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85ov,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85ov,M_IT_Tot,M_Egnr_rel_Tech_15_24_yr,M_Egnr_rel_Tech_25_34_yr,M_Egnr_rel_Tech_35_44_yr,M_Egnr_rel_Tech_45_54_yr,M_Egnr_rel_Tech_55_64_yr,M_Egnr_rel_Tech_65_74_yr,M_Egnr_rel_Tech_75_84_yr,M_Egnr_rel_Tech_85_yr_over,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24_yr,M_Arc_Bld_25_34_yr,M_Arc_Bld_35_44_yr,M_Arc_Bld_45_54_yr,M_Arc_Bld_55_64_yr,M_Arc_Bld_65_74_yr,M_Arc_Bld_75_84_yr,M_Arc_Bld_85_yr_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85_over,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24_yr,M_Mgmt_Cmrce_25_34_yr,M_Mgmt_Cmrce_35_44_yr,M_Mgmt_Cmrce_45_54_yr,M_Mgmt_Cmrce_55_64_yr,M_Mgmt_Cmrce_65_74_yr,M_Mgmt_Cmrce_75_84_yr,M_Mgmt_Cmrce_85_yr_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24_yr,M_FoodHos_PsnlSvcs_25_34_yr,M_FoodHos_PsnlSvcs_35_44_yr,M_FoodHos_PsnlSvcs_45_54_yr,M_FoodHos_PsnlSvcs_55_64_yr,M_FoodHos_PsnlSvcs_65_74_yr,M_FoodHos_PsnlSvcs_75_84_yr,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24_yr,M_Mix_Fld_Prog_25_34_yr,M_Mix_Fld_Prog_35_44_yr,M_Mix_Fld_Prog_45_54_yr,M_Mix_Fld_Prog_55_64_yr,M_Mix_Fld_Prog_65_74_yr,M_Mix_Fld_Prog_75_84_yr,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85_over,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24_yr,F_Nat_Phy_Sci_25_34_yr,F_Nat_Phy_Sci_35_44_yr,F_Nat_Phy_Sci_45_54_yr,F_Nat_Phy_Sci_55_64_yr,F_Nat_Phy_Sci_65_74_yr,F_Nat_Phy_Sci_75_84_yr,F_Nat_Phy_Sci_85_yr_over,F_Nat_Phy_Sci_Tot,F_IT_15_24_yr,F_IT_25_34_yr,F_IT_35_44_yr,F_IT_45_54_yr,F_IT_55_64_yr,F_IT_65_74_yr,F_IT_75_84_yr,F_IT_85_yr_over,F_IT_Tot,F_Egnr_rel_Tech_15_24_yr,F_Egnr_rel_Tech_25_34_yr,F_Egnr_rel_Tech_35_44_yr,F_Egnr_rel_Tech_45_54_yr,F_Egnr_rel_Tech_55_64_yr,F_Egnr_rel_Tech_65_74_yr,F_Egnr_rel_Tech_75_84_yr,F_Egnr_rel_Tech_85_yr_over,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24_yr,F_Arc_Bld_25_34_yr,F_Arc_Bld_35_44_yr,F_Arc_Bld_45_54_yr,F_Arc_Bld_55_64_yr,F_Arc_Bld_65_74_yr,F_Arc_Bld_75_84_yr,F_Arc_Bld_85_yr_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85_over,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24_yr,F_Mgmt_Cmrce_25_34_yr
401021009,0,5,6,7,9,8,7,0,44,3,10,9,9,0,8,0,0,43,14,77,45,58,70,47,17,0,333,10,35,20,21,12,15,4,0,114,5,13,10,9,18,7,8,0,65,3,13,6,9,9,0,0,0,52,0,13,5,12,14,13,4,0,64,3,22,44,44,28,12,8,0,157,9,22,22,20,17,15,4,0,101,9,5,15,8,3,6,0,0,46,4,14,17,9,5,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,16,12,21,27,13,14,8,7,5,102,71,260,227,228,198,142,59,3,1199,6,13,9,8,5,0,0,0,48,0,4,3,0,0,0,0,0,9,0,5,3,0,3,3,0,0,20,5,7,0,5,0,0,0,0,16,5,8,8,10,4,0,0,0,40,12,56,54,58,43,39,5,3,259,11,50,50,36,33,26,6,0,201,14,60
401021010,4,10,23,28,17,19,10,3,105,5,7,15,22,14,6,0,0,67,10,43,68,75,90,63,37,8,400,3,21,26,30,27,20,3,0,129,3,10,9,12,25,10,3,0,68,4,20,17,33,27,17,9,0,126,0,13,9,12,17,27,8,5,92,11,35,69,76,52,30,14,0,288,15,26,28,33,27,30,8,0,162,6,14,8,10,12,4,0,0,57,7,9,4,12,7,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,18,21,11,18,21,27,15,16,0,131,85,219,291,356,351,254,110,20,1687,4,13,18,10,18,12,0,0,79,0,0,3,8,3,4,0,0,16,0,8,12,11,9,7,3,0,46,0,3,12,5,6,4,0,0,24,3,8,3,3,17,0,0,0,36,21,50,68,65,68,32,13,3,330,3,23,49,36,35,50,20,0,220,6,41
401031011,11,24,38,53,53,54,44,6,288,20,43,70,70,27,11,4,0,253,34,112,144,165,228,149,100,32,972,24,62,57,78,54,46,30,7,355,10,11,13,16,13,3,16,4,80,28,66,99,119,96,86,70,17,577,7,26,30,37,33,65,35,8,237,50,161,258,291,239,183,86,22,1291,25,84,73,105,104,98,63,17,580,36,55,38,37,25,24,13,4,235,10,29,29,29,18,11,9,0,130,0,0,0,0,0,0,0,0,0,3,11,14,10,6,13,12,0,74,22,31,30,30,27,16,18,14,193,290,715,893,1046,938,760,488,127,5260,10,39,36,51,37,28,18,3,218,3,14,30,13,17,8,0,0,89,3,30,46,28,18,7,5,4,143,6,33,28,26,20,5,4,0,119,0,5,5,7,5,0,0,0,37,59,181,208,251,215,162,95,39,1213,18,64,86,134,170,210,90,22,786,74,161
401031012,7,7,17,37,31,34,12,5,154,5,17,70,36,20,8,0,0,166,19,45,98,117,80,92,49,17,512,4,18,15,23,35,17,14,8,133,3,9,5,12,17,3,4,4,59,13,37,84,87,69,54,35,10,379,6,7,8,11,22,36,22,0,115,25,73,148,186,126,125,48,9,732,17,34,50,67,51,51,31,6,302,14,16,16,19,6,10,3,0,82,5,9,12,15,13,0,0,0,56,0,0,0,0,0,0,0,0,0,4,5,8,9,6,4,7,0,40,7,20,24,23,20,15,10,0,121,128,294,546,647,502,463,230,61,2866,0,8,28,29,17,19,11,0,122,4,4,21,21,8,3,0,0,64,0,13,33,16,17,0,0,0,86,3,10,18,15,14,5,0,0,62,0,5,8,13,4,0,0,0,35,30,80,148,146,128,90,61,21,691,12,20,44,57,80,84,49,13,361,18,92
401031013,16,44,27,48,41,48,42,10,270,17,40,89,53,29,8,3,0,241,25,102,184,115,118,132,90,37,798,12,48,45,34,37,31,27,5,240,0,6,13,15,13,12,5,8,79,21,77,98,106,96,110,57,26,576,0,19,19,25,37,74,37,7,213,56,165,236,250,208,143,105,28,1186,33,61,78,96,99,109,46,23,547,17,50,35,32,20,11,3,6,172,9,20,20,18,10,5,0,0,90,0,0,0,0,0,0,0,0,5,3,20,17,8,6,11,3,6,74,24,32,36,32,17,18,28,24,219,238,674,887,828,743,714,453,171,4703,8,34,58,54,32,26,19,10,234,0,17,30,18,5,5,4,0,78,7,42,26,26,16,6,5,6,126,5,16,17,18,9,5,3,0,77,0,4,15,5,5,3,3,0,39,51,162,233,211,226,187,128,60,1250,21,53,81,106,123,190,110,26,706,53,194
401041014,5,16,16,27,9,18,4,5,100,14,23,41,19,18,9,3,0,122,31,96,103,115,143,125,55,9,672,14,49,55,47,35,30,15,0,245,4,13,11,15,6,6,5,0,49,9,26,27,23,20,22,9,0,135,3,17,23,19,35,26,11,0,136,18,78,116,112,79,61,30,3,497,9,45,43,34,33,38,7,4,212,15,27,17,6,6,11,0,0,86,0,14,18,17,14,10,4,0,83,0,0,0,0,0,0,0,0,4,0,5,10,9,6,13,8,0,45,18,19,25,21,21,13,13,4,132,148,422,494,471,432,364,168,32,2516,3,21,24,14,4,14,0,5,84,0,7,13,9,10,0,0,0,40,0,14,13,4,8,0,0,0,45,3,5,8,7,8,0,0,0,34,5,0,8,6,4,0,0,0,27,22,89,83,81,71,61,17,3,429,13,56,67,72,68,66,31,4,372,22,90
401041015,10,39,46,31,30,22,11,4,188,31,121,136,57,14,11,4,0,375,75,262,230,263,214,142,104,44,1331,37,101,78,62,61,33,48,9,428,10,17,13,9,11,0,0,0,64,15,87,67,39,29,25,8,3,271,8,38,36,26,30,41,19,9,213,59,305,272,185,121,80,35,11,1081,41,97,91,61,49,49,18,8,408,35,70,32,29,10,9,6,0,196,18,80,50,34,22,14,3,7,232,0,8,3,0,0,0,0,0,15,9,14,24,23,10,7,5,0,85,52,64,70,55,38,44,65,61,442,404,1297,1147,874,652,471,333,161,5345,17,55,61,33,22,7,0,0,200,6,52,46,13,8,8,0,0,134,8,41,39,26,12,14,11,7,160,5,29,18,11,0,4,0,0,68,3,14,14,0,6,3,0,0,43,67,273,185,138,100,73,49,25,909,40,153,125,100,100,93,59,18,684,64,384
401041016,11,54,59,58,51,18,16,10,272,36,86,148,72,31,20,0,0,407,56,215,257,257,245,150,117,48,1352,31,113,68,103,67,37,36,8,464,5,28,17,19,19,18,8,3,112,28,90,80,72,46,34,17,5,371,11,36,45,52,48,59,50,9,300,73,274,361,295,176,108,64,18,1362,41,107,134,109,77,60,31,7,554,28,57,49,27,16,14,7,5,199,20,71,45,41,30,12,3,4,221,3,0,0,0,0,0,0,0,5,11,14,22,22,18,7,12,9,96,52,67,68,55,51,25,39,31,379,413,1208,1343,1175,862,551,388,151,6095,12,59,69,61,19,9,9,3,240,8,43,57,25,7,7,0,0,142,6,51,53,27,13,10,15,0,174,8,34,25,18,10,8,3,0,96,3,16,20,6,11,0,0,0,64,79,276,237,216,154,100,53,13,1137,33,150,159,153,146,132,84,21,895,78,331
401051017,4,30,30,22,31,27,16,0,164,12,56,54,33,14,5,0,0,170,25,94,82,71,77,80,32,15,484,11,53,55,34,31,25,13,7,234,8,5,4,0,6,9,7,0,50,8,77,54,54,46,45,26,4,303,0,21,18,9,29,39,18,0,140,36,150,171,115,108,79,37,6,708,23,96,70,56,69,73,33,8,424,27,53,43,20,20,14,6,0,176,12,27,25,13,16,4,0,0,99,0,0,0,0,0,0,0,0,3,0,11,7,8,3,12,4,0,49,35,56,38,48,24,20,22,10,254,207,724,664,492,467,433,226,47,3259,10,33,20,21,19,12,8,0,118,12,23,21,7,5,3,0,0,54,9,27,18,10,12,4,7,4,87,4,28,7,14,4,4,0,0,68,5,8,5,0,5,5,0,0,23,35,168,113,75,106,92,52,13,657,10,71,55,43,68,106,64,12,425,39,184
401051018,6,22,23,21,25,18,12,0,139,22,74,79,31,12,5,0,0,231,44,137,130,147,112,89,58,33,751,17,56,43,59,44,23,18,10,276,3,12,5,12,16,3,0,0,56,15,64,56,35,34,14,12,0,232,10,29,20,22,16,29,18,0,146,48,190,186,129,63,68,30,18,729,31,72,54,53,36,34,12,15,308,17,44,40,11,17,9,0,0,132,15,37,30,26,21,11,0,5,137,0,0,0,0,0,0,0,0,7,0,8,7,9,9,4,4,0,51,18,40,37,24,24,30,35,30,239,239,790,725,584,441,345,208,119,3450,4,23,40,20,13,7,10,0,114,4,31,20,8,3,4,0,0,72,14,24,22,12,3,0,3,6,86,4,26,8,6,7,3,0,0,52,4,3,9,0,4,0,3,0,24,44,191,128,111,107,55,41,20,699,13,82,72,77,68,81,37,15,454,66,219
401051019,18,41,28,39,30,37,16,6,206,15,73,60,28,23,10,0,0,209,37,151,124,124,135,118,52,24,749,7,49,32,47,33,31,23,6,238,4,13,10,13,11,4,4,0,69,13,73,81,102,90,44,19,6,423,6,22,28,28,41,58,10,3,195,54,175,173,179,153,82,35,15,856,22,94,60,62,86,71,31,6,429,39,50,38,23,21,15,9,0,185,13,22,29,17,11,3,7,0,97,0,6,0,0,0,0,0,0,5,0,19,8,11,8,0,6,0,50,16,48,40,28,41,26,12,9,213,246,826,691,690,678,497,212,80,3918,10,25,20,29,25,12,4,0,129,0,20,15,20,3,5,0,0,67,0,29,15,19,15,9,5,0,83,3,26,22,23,6,4,0,0,92,4,4,6,8,3,0,7,0,38,61,172,183,166,158,104,39,17,902,20,79,59,83,120,105,54,14,524,41,188
401061020,9,12,16,9,19,19,0,0,80,8,34,39,24,15,5,0,0,122,21,87,78,77,59,54,19,4,395,14,39,25,12,25,15,4,0,131,0,0,6,0,6,0,0,0,25,4,40,42,28,19,11,0,0,148,6,18,15,12,21,22,9,0,99,18,84,94,70,58,44,12,3,374,20,34,37,19,25,27,7,0,171,6,18,10,7,6,4,0,0,52,0,13,12,16,11,3,4,0,63,0,0,0,0,0,0,0,0,0,5,6,0,8,4,0,6,0,29,12,17,13,18,9,9,0,5,84,108,396,381,298,278,218,60,21,1772,7,12,14,15,9,4,0,0,67,0,25,11,10,0,0,0,0,41,3,18,12,9,3,5,0,0,47,6,15,6,5,5,0,0,0,38,0,6,0,0,3,0,0,0,12,33,82,86,68,77,46,8,4,403,10,40,46,54,55,41,5,6,251,18,82
401061021,14,31,35,40,36,26,8,6,194,25,89,104,46,20,12,0,0,295,74,201,208,167,164,119,31,16,970,19,73,56,46,49,40,16,8,306,3,17,15,15,17,5,3,0,79,22,97,83,42,51,29,14,5,339,3,40,22,39,44,60,13,4,234,64,221,242,178,126,56,13,7,901,33,88,78,80,63,51,22,3,416,20,52,32,33,18,18,3,0,173,16,67,29,13,8,0,0,0,142,0,0,0,0,0,0,0,0,6,0,25,20,8,10,3,5,0,73,45,73,60,46,41,23,13,12,327,341,1081,994,753,646,445,143,57,4458,17,45,46,41,15,11,0,0,184,8,58,27,16,6,3,0,0,117,3,29,25,14,9,8,0,0,94,4,25,17,10,10,0,0,0,69,6,14,10,8,0,0,0,0,40,68,260,180,120,130,76,25,6,871,17,76,100,98,109,116,25,11,545,71,223
401061022,9,15,10,14,20,22,19,6,109,11,25,29,7,14,10,5,0,103,11,60,72,62,70,59,35,27,402,0,25,24,22,15,21,10,4,118,0,4,6,0,3,0,6,0,24,9,44,73,70,57,47,38,10,356,0,15,8,16,23,29,11,7,101,27,66,95,130,95,60,34,8,505,8,33,39,45,39,54,30,6,262,6,16,9,8,8,3,6,0,62,5,13,12,17,4,6,3,0,61,0,0,0,0,0,0,0,0,3,6,4,9,3,0,0,0,0,25,12,25,29,29,23,21,18,14,165,118,340,410,430,366,335,215,75,2298,6,16,18,14,23,11,8,7,103,0,15,13,9,4,3,0,0,52,3,19,15,9,6,3,5,3,54,4,20,7,10,9,0,3,0,52,0,5,3,6,0,0,0,0,19,31,111,95,108,98,83,40,23,589,7,29,27,42,38,78,36,11,271,49,108
401071023,13,56,52,51,56,42,25,5,299,20,65,70,51,40,17,0,0,262,35,152,114,146,144,124,53,13,783,30,68,54,61,57,52,21,6,345,3,17,13,21,8,9,8,0,85,17,100,99,88,72,67,45,7,498,9,38,31,24,42,84,25,4,268,47,195,219,240,197,116,48,11,1067,35,93,119,110,114,109,41,11,638,37,72,62,28,27,26,6,0,250,16,55,31,23,20,10,3,0,151,0,0,0,0,0,0,0,0,3,3,18,5,9,15,6,7,3,71,15,39,31,28,24,27,36,6,203,276,972,912,881,812,678,316,80,4917,31,42,55,43,32,24,3,3,240,9,27,17,15,5,7,3,0,86,4,31,29,13,12,15,5,4,115,10,32,31,9,13,6,0,0,98,3,9,12,9,9,0,0,0,46,70,262,214,195,212,145,55,21,1168,12,74,96,119,143,150,69,24,685,75,213
401071024,17,59,52,51,70,71,41,7,371,12,57,72,53,23,14,0,0,238,35,153,184,188,137,144,90,38,962,19,63,56,56,46,72,32,9,358,11,15,21,23,17,15,9,8,116,28,102,131,113,99,85,48,25,628,6,35,30,32,66,82,31,12,289,56,194,317,324,208,161,67,28,1362,30,116,130,133,122,116,61,21,729,30,72,61,37,22,19,8,0,258,15,28,30,32,16,7,8,4,138,0,0,0,0,0,0,0,0,3,3,10,10,19,12,15,7,0,68,19,41,32,33,38,34,40,55,292,277,950,1127,1098,868,833,457,215,5815,15,57,56,56,45,42,19,3,298,0,17,32,18,13,4,0,0,80,9,39,33,18,9,5,4,6,118,9,29,33,27,13,12,0,0,123,4,19,9,16,8,0,0,0,62,72,281,245,241,214,212,109,70,1434,21,71,104,145,135,216,110,29,820,49,224
402011025,6,5,0,6,10,7,0,0,40,0,13,25,14,3,5,0,0,62,41,122,148,166,143,89,48,7,766,28,52,44,42,35,23,13,4,233,3,7,23,25,12,7,3,0,88,3,12,20,22,28,15,0,0,98,3,8,9,14,16,17,10,0,75,12,21,61,60,52,24,11,5,246,18,25,23,32,27,14,3,0,136,7,0,0,8,5,0,0,6,26,8,11,14,13,9,3,0,0,68,0,0,0,0,0,0,0,0,0,6,4,5,5,8,3,3,0,30,25,15,23,33,24,20,22,4,178,165,290,402,443,374,225,98,30,2035,8,7,8,6,5,0,0,0,43,0,0,0,4,0,0,0,0,14,4,4,9,5,13,0,4,0,35,3,0,6,0,0,0,0,0,13,15,10,3,11,11,5,0,0,53,35,76,100,84,84,49,9,9,433,14,57,72,75,34,36,0,0,283,25,82
402011026,10,23,17,26,13,17,10,5,115,11,45,38,29,21,9,3,0,161,78,265,251,244,269,230,142,39,1517,59,117,71,60,57,39,36,14,454,12,31,39,16,41,20,5,3,165,8,31,25,39,44,26,9,9,191,3,33,26,29,39,42,21,8,202,39,98,121,124,128,80,32,0,617,39,74,70,55,41,34,14,3,333,28,22,23,11,11,10,5,0,113,16,34,28,32,23,16,9,0,173,6,3,0,0,0,0,0,0,7,7,17,10,18,19,16,4,3,88,63,65,65,73,62,58,71,54,513,379,858,799,756,764,602,363,128,4639,14,23,20,19,6,5,4,4,84,0,9,8,10,3,5,0,0,31,5,16,17,13,14,9,12,4,89,5,12,5,5,4,0,0,0,26,22,23,21,18,13,3,0,0,105,64,148,175,146,199,104,56,22,908,32,137,126,108,88,76,44,15,619,58,211
402011027,0,7,0,8,4,7,0,0,24,9,6,5,8,6,0,0,0,35,34,122,100,121,101,70,30,5,581,21,34,25,30,19,9,4,0,141,3,16,15,9,11,5,0,0,49,4,3,6,5,4,3,5,0,25,0,8,3,9,6,10,0,0,28,7,14,27,28,20,11,0,3,105,4,16,11,15,9,3,0,0,62,5,9,0,4,0,0,0,0,15,3,9,15,7,10,0,0,0,51,0,0,0,0,0,0,0,0,0,3,9,8,4,6,0,0,0,25,31,27,29,43,35,17,12,3,207,125,274,249,285,224,134,53,8,1348,0,6,8,7,3,0,0,0,26,0,3,6,4,0,0,0,0,14,5,4,3,0,5,5,0,0,24,0,0,0,3,0,0,0,0,7,0,9,0,10,8,0,0,0,32,13,45,46,62,47,23,4,0,234,7,31,22,23,9,8,4,0,113,14,69
402021028,6,16,4,8,3,0,0,0,44,14,48,45,24,18,3,0,0,156,79,269,250,231,255,168,55,25,1331,50,90,54,36,45,31,12,6,320,9,19,29,24,19,3,3,0,91,13,40,34,40,23,16,3,0,164,10,22,26,24,22,17,4,0,120,39,98,127,93,100,27,11,0,496,33,92,80,67,32,22,8,0,338,18,33,19,13,0,4,3,0,94,17,45,29,33,18,7,7,0,151,0,0,0,0,0,0,0,0,0,7,15,8,19,5,11,3,0,66,50,76,72,48,40,24,30,7,346,336,862,768,654,588,334,133,40,3725,14,25,13,15,4,0,0,0,69,0,11,9,6,3,0,0,0,31,9,13,13,13,10,3,0,3,64,3,3,6,3,4,0,0,0,19,3,15,8,7,0,4,0,0,39,55,174,147,141,107,50,14,6,701,28,121,100,82,49,28,10,3,426,69,200
402021029,7,11,8,6,0,3,0,0,32,22,46,26,9,7,0,0,0,122,63,211,168,135,108,66,42,10,801,37,74,41,19,20,17,6,0,220,6,26,20,16,6,5,0,0,87,11,22,21,20,13,0,4,0,91,8,11,12,6,9,3,3,3,52,21,87,91,59,28,17,3,0,313,31,87,84,46,34,18,0,0,303,9,34,12,3,10,0,0,0,70,28,45,48,19,14,7,0,0,160,0,0,0,0,0,0,0,0,0,4,18,18,18,9,4,0,0,75,99,142,118,87,76,64,22,14,620,341,806,666,453,334,218,82,32,2942,10,10,10,3,5,0,0,0,39,3,9,13,9,3,0,0,0,36,11,17,10,11,11,9,0,0,64,4,9,4,0,0,0,0,0,22,9,13,12,5,3,0,0,0,38,55,145,109,65,44,32,10,4,454,26,64,65,25,26,8,0,0,216,59,208
402021030,0,6,4,5,5,4,3,0,31,11,17,19,9,7,5,0,0,64,28,67,70,73,65,60,40,24,425,19,28,22,10,20,7,12,3,125,0,9,6,6,11,3,3,0,42,6,3,8,13,11,7,4,0,57,0,5,3,6,8,9,5,0,39,19,59,36,25,18,19,5,4,187,21,40,26,35,26,12,8,0,171,8,8,10,4,9,6,0,0,46,14,21,9,7,12,0,9,0,77,0,0,0,0,4,0,0,0,3,0,5,3,6,3,0,4,3,29,110,107,92,78,79,72,58,38,635,236,386,331,277,274,208,137,76,1929,0,5,8,0,0,0,0,0,22,3,6,5,3,0,4,0,0,26,3,7,8,5,3,0,0,4,43,0,3,0,0,0,0,0,0,6,4,8,5,5,3,0,0,0,30,20,36,36,30,35,22,4,9,193,6,18,13,13,16,16,18,0,96,21,61
402021031,6,7,14,11,7,9,0,0,46,10,33,32,20,13,9,0,0,122,49,130,109,117,140,129,60,18,753,38,53,39,31,28,24,21,4,248,10,21,16,11,20,4,3,0,72,7,23,6,13,15,6,0,0,81,0,17,16,20,13,10,5,0,80,35,72,84,56,62,34,8,0,354,24,63,42,40,29,18,8,0,222,17,23,3,6,13,6,0,0,60,13,29,33,22,8,3,4,0,112,0,0,0,0,0,0,0,0,4,4,11,17,11,8,3,0,0,54,85,90,87,62,52,47,42,38,506,293,585,494,416,407,295,151,61,2710,4,7,12,6,0,0,0,0,30,3,4,11,3,4,0,0,0,26,9,16,13,8,15,3,0,0,54,0,5,4,0,0,3,0,0,11,3,15,7,6,0,0,0,0,33,47,114,61,71,88,41,5,10,427,14,54,42,37,36,28,11,5,217,42,119
402021032,6,15,11,8,0,5,0,0,48,9,46,46,15,4,3,0,0,127,63,320,210,180,142,93,45,4,1058,43,113,51,33,36,17,7,3,311,8,21,18,13,8,3,0,0,73,6,35,19,18,12,5,4,0,96,0,23,22,10,10,11,3,0,77,34,120,120,66,41,20,3,0,409,33,96,63,42,27,5,3,0,275,8,25,11,0,0,0,0,0,53,18,59,27,14,12,4,0,0,139,0,0,0,0,0,0,0,0,3,9,20,17,12,3,8,0,3,64,57,65,60,36,38,20,15,7,293,294,965,673,446,337,195,83,19,3019,9,25,20,9,6,0,0,0,69,3,11,10,3,0,0,0,0,28,3,24,11,16,3,7,5,0,57,5,6,6,0,0,0,0,0,17,10,19,10,5,0,0,0,0,42,68,208,96,77,63,30,13,0,552,44,131,87,46,27,17,3,0,349,96,264
402021033,0,0,0,3,3,10,0,0,27,4,0,0,8,6,4,0,0,17,14,23,41,60,64,45,18,0,268,8,11,15,13,12,9,5,0,71,3,0,6,3,6,8,0,0,25,4,0,4,4,13,3,0,0,32,0,5,6,7,7,7,6,0,28,5,6,16,15,21,9,0,0,77,4,0,11,5,8,0,3,0,29,3,0,0,0,0,0,0,0,9,4,3,4,5,6,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,7,10,4,8,8,3,3,0,48,52,63,107,138,155,110,42,10,674,0,5,6,0,4,0,0,0,16,0,0,0,6,0,6,0,0,5,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,15,6,13,21,25,28,15,3,0,113,6,15,22,17,25,13,4,0,95,12,9
