SA2_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
212051325,40,2167,746,430,2134,0.8,1911,2.8
212051326,37,2167,844,415,2331,0.9,1951,2.6
212051327,48,2500,720,481,2124,0.7,1817,2.7
212051567,26,1858,500,380,1630,0.9,1272,2.2
212051568,30,2000,709,401,1856,0.9,1709,2.7
213011328,36,1700,699,320,1733,0.9,1361,2.3
213011329,36,1885,658,400,1998,0.9,2061,3.4
213011331,39,1517,612,350,1667,0.9,1483,2.8
213011332,42,1733,605,360,1762,0.8,1549,2.8
213011333,38,1500,483,323,1329,0.9,1244,2.9
213011334,36,1479,496,330,1310,0.9,1181,2.7
213011335,38,1500,483,323,1327,0.9,1227,2.9
213011336,35,1842,704,340,1806,0.9,1560,2.6
213011337,37,1733,548,341,1491,0.9,1395,2.9
213011338,38,1700,566,346,1533,0.9,1416,2.8
213011339,37,1650,723,365,2023,0.8,1817,2.8
213011340,45,1820,761,412,2357,0.8,2165,3
213011569,35,1689,622,350,1586,0.9,1454,2.9
213011570,32,1964,852,400,2218,1,2263,3.6
213021341,42,2200,944,390,2475,0.8,1857,2.3
213021342,41,1700,730,341,1946,0.8,1569,2.5
213021343,37,2167,802,400,2186,0.8,1739,2.5
213021344,38,2500,1236,460,3213,0.9,2544,2.6
213021345,37,1803,820,361,2201,0.9,2040,2.9
213021346,45,2600,1089,441,3235,0.9,2377,2.5
213031347,34,1950,732,350,1947,0.9,1683,2.6
213031348,34,1940,909,354,2296,1,1756,2.1
213031349,36,2000,980,396,2403,0.9,2015,2.4
213031350,37,2500,1232,411,3149,0.9,2358,2.4
213031351,35,2128,997,351,2586,0.9,1983,2.4
213031352,37,2500,1245,462,3216,0.9,2478,2.5
213041353,37,1733,822,340,2156,0.8,1804,2.7
213041358,32,1625,726,340,1794,0.8,1619,3
213041359,31,2015,945,400,2191,0.8,2119,3.2
213041360,34,2000,812,400,2350,0.9,2315,3.4
213041461,37,2000,676,400,2054,0.9,1867,3.1
213041462,34,2000,803,411,2220,1,2240,3.6
213041463,35,1950,816,401,2277,0.9,2131,3.1
213041571,33,1657,704,350,1803,0.8,1628,3.1
213041572,29,1904,937,371,2057,0.8,2056,3.3
213041573,35,1938,1109,380,2687,0.8,2562,3.1
213041574,31,2100,965,429,2337,0.8,2254,3.2
213041575,36,1920,812,381,2332,0.8,2211,3.2
213041576,35,1517,704,321,1765,0.8,1557,2.8
213041577,39,1300,540,300,1303,0.7,1060,2.4
213041578,32,1517,642,321,1511,0.8,1360,2.8
213051361,37,1600,730,341,1908,0.8,1704,2.8
213051362,37,1553,652,339,1686,0.8,1467,2.8
213051363,32,2000,877,380,2241,0.8,2086,2.8
213051368,37,2000,835,351,2177,0.8,1800,2.6
213051464,33,2200,961,401,2445,0.8,2377,3.2
213051466,33,2160,1069,410,2576,0.9,2518,3.4
213051467,36,1500,637,315,1614,0.8,1373,2.6
213051468,32,1843,886,360,2172,0.8,1992,2.8
213051579,31,1930,971,361,2325,0.9,2307,3.3
213051580,36,1950,850,390,2363,0.8,2184,3
213051581,34,2000,948,400,2504,0.9,2435,3.2
213051582,29,2000,902,385,2047,0.9,2085,3.4
213051583,30,1900,831,380,2127,0.9,2161,3.5
213051584,29,2069,932,391,2121,0.9,2195,3.4
213051585,31,1810,772,369,1958,0.9,1884,3.4
213051586,30,2167,962,403,2239,0.8,2301,3.3
213051587,31,2000,971,395,2322,0.9,2337,3.3
213051588,30,1893,804,376,1941,1,1944,3.5
213051589,29,1800,851,350,1962,0.8,1857,3
213051590,33,1668,750,336,1912,0.8,1762,3
214011370,36,1733,816,370,1993,0.8,1656,2.5
214011371,39,1733,758,335,1941,0.8,1381,2.2
214011372,38,1596,665,340,1643,0.7,1310,2.3
214011373,44,2167,868,420,2474,0.8,2032,2.6
214011374,38,1900,869,365,2274,0.8,1948,2.7
214011375,40,1842,811,351,2081,0.8,1498,2.3
214011376,38,2000,919,450,2378,0.8,2221,2.9
214021377,50,1950,719,405,1794,0.7,1404,2.2
214021378,55,2300,1036,431,2593,0.7,2275,2.4
214021379,41,1733,764,330,1839,0.8,1415,2.4
214021381,45,2600,965,520,2956,0.8,2541,2.8
214021382,46,2167,849,496,2481,0.7,2104,2.7
214021383,52,1950,774,380,1853,0.7,1496,2.2
214021384,51,1733,625,350,1513,0.7,1161,2.1
214021385,40,1799,800,380,2129,0.8,1779,2.6
214021591,45,2000,706,397,2023,0.8,1498,2.5
214021592,57,2100,779,410,1969,0.7,1389,2
215011386,44,1083,684,250,1608,0.7,1218,2.2
215011387,49,1083,710,150,1792,0.7,1372,2.4
215011388,40,1200,771,250,1820,0.7,1357,2.3
215011389,45,1134,798,180,2007,0.8,1556,2.5
215011390,50,737,665,170,1591,0.7,1179,2.2
215011391,52,867,602,184,1399,0.7,1001,2.1
215011392,47,1010,682,220,1554,0.7,1193,2.2
215011393,51,762,697,145,1655,0.7,1170,2.1
215011394,51,672,623,165,1485,0.7,1104,2.1
215021395,40,1460,780,250,2040,0.8,1702,2.7
215021396,43,1140,656,220,1645,0.8,1336,2.5
215021398,47,867,710,150,1678,0.7,1243,2.3
215021399,41,1083,679,240,1682,0.8,1336,2.5
215021469,40,1148,669,260,1484,0.8,1220,2.3
215021470,39,1334,704,300,1784,0.8,1407,2.5
215031400,52,727,618,158,1468,0.7,1084,2.2
215031401,51,997,601,180,1420,0.7,1112,2.2
215031402,51,1000,579,200,1412,0.7,1013,2.1
215031403,37,1040,607,220,1468,0.9,1310,2.9
215031404,38,1300,761,240,1802,0.8,1389,2.3
215031405,43,971,701,180,1682,0.8,1355,2.5
216011406,45,1473,716,285,1741,0.7,1349,2.3
216011407,44,1235,652,210,1598,0.8,1229,2.4
216011408,45,1335,715,200,1708,0.8,1423,2.6
216011409,49,1114,608,220,1532,0.7,1172,2.3
216011410,52,1038,564,200,1388,0.7,1076,2.2
216021411,47,1291,617,250,1450,0.7,1065,2.2
216021412,48,1213,666,210,1579,0.8,1369,2.5
216021413,46,1170,637,210,1577,0.7,1238,2.4
216021414,51,1430,631,280,1445,0.7,1150,2.3
216031415,42,1144,634,250,1455,0.8,1116,2.2
216031416,38,1369,785,270,1955,0.8,1556,2.5
216031418,42,1300,758,231,1967,0.8,1628,2.7
216031419,44,1300,703,240,1780,0.8,1371,2.4
216031593,37,1625,842,380,2200,0.8,1991,2.9
216031594,37,1165,604,270,1357,0.8,1141,2.5
217011420,50,1062,655,180,1654,0.7,1231,2.2
217011421,44,1083,696,236,1652,0.7,1248,2.2
217011422,47,1105,642,250,1551,0.7,1204,2.2
217011423,49,930,716,175,1755,0.7,1293,2.3
217031471,50,1141,640,240,1533,0.7,1125,2.2
217031472,42,1300,704,260,1701,0.7,1247,2.3
217031473,44,1400,727,250,1863,0.8,1436,2.5
217031474,49,1000,666,200,1632,0.7,1185,2.2
217031475,45,1200,736,231,1763,0.7,1411,2.5
217031476,52,1450,713,300,1522,0.7,1233,2.1
217041477,42,1300,769,200,1905,0.8,1510,2.5
217041478,46,1517,769,280,1911,0.7,1531,2.4
217041479,40,1452,764,300,1892,0.7,1450,2.4
217041480,44,1387,763,290,1899,0.8,1381,2.2
297979799,48,2167,2543,0,0,0,2250,0
301011001,38,1829,822,400,2068,0.8,1832,2.7
301011002,41,2267,946,450,2784,0.8,2584,3.1
301011003,43,2000,822,440,2277,0.7,1939,2.7
301011004,39,1785,803,380,2083,0.8,1734,2.6
301011005,41,1785,821,370,1963,0.8,1482,2.3
301011006,43,2000,871,450,2431,0.7,2167,2.8
301021007,51,2000,742,400,1998,0.7,1427,2.3
301021008,47,2000,805,450,2333,0.7,1910,2.6
301021009,39,2075,846,470,2211,0.7,2072,2.8
301021011,37,2167,1042,475,2687,0.8,2632,3.1
301021012,36,2167,918,470,2378,0.7,2213,2.9
301021013,49,1950,698,450,1933,0.7,1506,2.5
301021550,52,1733,733,340,1534,0.8,1306,2.1
301021551,60,910,455,260,954,0.7,764,1.9
301031014,51,5850,1625,280,0,1.1,1958,1.4
301031015,44,2167,922,410,2608,0.8,2036,2.5
301031016,40,2050,915,435,2411,0.8,2114,2.7
301031017,35,2167,1108,450,2688,0.8,2398,2.6
301031018,37,1900,946,420,2321,0.8,1977,2.6
301031019,36,2383,1219,510,3166,0.8,3006,3.1
301031020,42,2167,904,400,2424,0.8,1873,2.4
301031021,38,1950,854,413,2188,0.8,1855,2.6
302011022,36,1750,871,390,2197,0.8,2015,2.8
302011023,40,2500,1076,525,3050,0.7,2846,3
302011024,41,2000,854,440,2334,0.7,2008,2.6
302011025,35,1950,1038,420,2464,0.8,2021,2.4
302011026,38,2167,1051,460,2708,0.7,2457,2.8
302021027,43,2000,847,415,2343,0.8,1837,2.5
302021028,36,1690,836,370,1886,0.9,1418,1.9
302021029,37,2059,913,455,2438,0.8,2187,2.7
302021030,38,2000,954,420,2551,0.8,2164,2.7
302021031,35,2200,1124,375,2882,0.8,2142,2.4
302021032,35,2000,955,360,2418,0.8,1760,2.2
302021033,39,2167,895,410,2477,0.8,2089,2.6
302021034,37,2450,1147,425,3103,0.8,2624,2.7
302031035,37,1800,830,415,2179,0.7,1885,2.6
302031036,42,2000,1396,283,2750,0.9,1916,1.8
302031037,38,1950,1264,450,2593,1,2049,1.8
302031038,35,2167,1042,380,2776,0.8,2218,2.5
302031039,37,2094,1009,450,2620,0.8,2303,2.7
302031040,35,1733,1051,370,2429,0.9,1760,2
302041041,37,1800,833,410,2149,0.8,1968,2.8
302041042,42,1993,901,400,2424,0.8,1980,2.6
302041043,42,1846,833,350,2283,0.8,1606,2.3
302041044,48,2167,811,285,2772,0.8,1880,2.4
302041045,37,1677,785,390,1957,0.8,1565,2.4
302041046,34,1677,783,350,1756,0.8,1426,2.3
303011047,35,2600,1295,461,3498,0.8,3007,2.8
303011048,34,2356,1133,450,2852,0.8,2314,2.5
303011049,37,2000,1017,440,2472,0.8,2073,2.4
303011050,36,1950,965,400,2359,0.8,1988,2.3
303011051,43,2400,908,531,2739,0.7,2378,2.8
303021052,33,2000,955,360,2442,0.9,1830,2.2
303021053,35,2058,1125,380,2839,0.8,2098,2.3
303021054,32,2167,910,400,2616,0.9,2051,2.4
303021055,34,1880,1058,376,2566,0.9,1938,2.1
303021056,37,2300,1022,393,2964,0.8,2327,2.7
303021057,36,2167,1064,390,2812,0.8,2193,2.5
303021058,30,2000,851,440,2387,1,1862,2.1
303021059,38,2167,1079,390,2896,0.8,2101,2.3
303031060,36,1820,774,420,2055,0.8,1934,2.9
303031061,34,1950,633,430,1679,0.8,1751,3
303031062,39,2144,779,430,2248,0.8,2060,3
303031063,35,2032,945,395,2463,0.8,2016,2.5
303031064,34,2600,977,600,2615,0.8,2593,3.3
303031065,33,1959,747,415,2057,0.9,1661,2.4
303031066,39,1959,781,440,2191,0.8,2013,2.9
303041067,34,1733,719,376,1883,0.9,1600,2.6
303041068,36,2000,971,360,2452,0.8,1862,2.3
303041069,37,1975,667,400,1853,0.8,1662,2.8
303041070,35,2000,900,385,2525,0.8,2083,2.6
303041071,37,2452,1159,450,3313,0.8,2921,2.9
303051072,36,1750,751,395,1866,0.8,1714,2.8
303051073,35,1803,769,420,1959,0.8,1924,3.1
303051074,31,2100,985,450,2380,0.8,2382,3.2
303051075,36,1950,837,450,2242,0.8,2192,3.2
303051076,34,1517,662,335,1625,0.8,1350,2.5
303061077,35,2100,729,400,2151,0.8,2075,3.2
303061078,34,1600,738,400,1810,0.8,1741,2.9
303061079,35,1961,634,400,1604,0.8,1588,3
303061080,37,1855,671,410,1805,0.8,1721,3
304011081,41,2167,920,480,2630,0.7,2360,2.8
304011082,39,1882,871,430,2345,0.8,2138,2.8
304011083,36,1820,973,410,2309,0.7,2060,2.7
304011084,43,2167,961,460,2843,0.7,2509,2.8
304011085,43,2275,1004,550,2858,0.7,2698,3
304021086,39,2074,928,455,2588,0.7,2382,3
304021087,46,2700,1060,520,3601,0.7,3235,3
304021088,42,2405,1085,555,3227,0.7,2951,2.9
304021089,40,3033,1184,585,4226,0.8,3767,3.2
304021090,39,2200,1029,510,2912,0.7,2490,2.8
304021091,45,2700,1084,520,3573,0.7,3370,3.1
304031092,40,2800,1230,490,3665,0.8,3160,2.9
304031093,40,2200,984,385,2835,0.8,2162,2.6
304031094,33,2037,918,440,2498,0.9,2067,2.5
304031095,38,2212,1055,395,2923,0.8,2065,2.4
304031096,25,2000,538,410,2389,0.9,1757,2.4
304031097,33,1900,979,385,2479,0.9,1907,2.2
304041098,32,2000,1123,360,2623,0.8,1970,2.3
304041099,47,1270,574,450,1999,1.1,1624,2.6
304041100,39,1950,788,400,2128,0.8,1631,2.4
304041101,36,2167,1030,400,2842,0.8,2239,2.6
304041102,0,0,0,0,0,0,0,0
304041103,41,2265,1036,490,2953,0.8,2565,2.9
304041104,37,2167,1051,400,2764,0.8,2581,3
305011105,32,2000,937,462,2419,1,1850,1.8
305011106,31,1733,1054,400,2260,1.1,1666,1.6
305011107,37,2383,924,380,2651,0.9,1929,2.3
305011108,36,1950,1149,450,2675,0.9,2056,1.8
305011109,39,2264,1207,410,3162,0.9,2069,1.9
305011110,30,1950,904,470,2295,1.1,1833,1.9
305011111,33,1727,929,405,2321,1.1,1863,2
305011112,33,2100,1122,450,2710,1,2103,2.1
305021113,37,2708,1297,450,3427,0.8,2728,2.6
305021114,40,2800,1390,500,3649,0.8,2859,2.4
305021115,32,2167,1034,400,2700,0.9,2052,2.2
305021116,37,2800,1343,430,3945,0.8,3010,2.6
305021117,34,2167,1188,430,2920,0.8,2323,2.4
305021118,35,2600,1308,450,3478,0.8,2922,2.6
305031119,33,2000,1169,410,2603,0.9,2053,2
305031120,34,2205,1193,398,3122,0.8,2343,2.4
305031121,39,2400,1166,390,3254,0.8,2211,2.2
305031122,37,1972,1092,350,2832,0.8,1928,2.2
305031123,37,2600,1318,460,3836,0.8,3238,2.9
305031124,42,2167,1199,420,2969,0.9,2059,2
305031125,39,2900,1217,550,3631,0.7,3012,2.7
305031126,30,2100,772,400,2321,1,1761,2.3
305031127,33,2167,1022,385,3094,0.8,2244,2.5
305031128,33,2000,1391,450,2916,1,2163,1.7
305031129,37,2708,1233,400,3969,0.8,2971,2.7
305031130,32,2277,1131,400,2903,0.9,2186,2.3
305031131,34,2200,1107,380,2839,0.9,2086,2.2
305041132,38,2600,1145,440,3643,0.8,2856,2.8
305041133,34,2167,1068,390,3040,0.9,2178,2.3
305041134,38,2903,1322,495,4186,0.8,3402,2.8
305041135,33,2500,1252,450,3391,0.9,2422,2.3
305041136,33,2700,1116,430,3375,0.8,2345,2.4
305041137,30,2066,965,420,2628,0.9,1934,2.1
306011138,39,1733,957,450,2374,0.8,2149,2.8
306011139,49,1733,810,400,1984,0.7,1626,2.4
306011140,41,1647,1003,350,2270,0.8,1841,2.4
306011141,38,1800,938,420,2405,0.8,2148,2.9
306011142,38,1733,856,420,2113,0.8,1794,2.6
306011143,47,1408,785,315,1744,0.8,1329,2.1
306021144,31,1517,809,385,1948,0.8,1827,3
306021145,39,1300,846,335,1794,0.9,1388,2
306021146,44,1517,780,340,1967,0.8,1466,2.4
306021147,33,1517,788,350,1878,0.8,1641,2.8
306021148,38,1625,836,330,2058,0.8,1783,2.7
306021149,40,1625,774,345,1970,0.8,1710,2.6
306021150,10,0,1499,0,2750,2,2750,6
306021151,36,1100,627,270,1338,0.9,1056,2.2
306021152,39,1300,646,260,1472,1,1072,2.1
306021153,37,1541,849,390,2018,0.8,1824,2.7
306021154,39,1300,683,280,1514,1,1159,2
306021155,36,1347,689,340,1588,0.8,1392,2.6
306021156,43,1733,907,330,2217,0.8,1680,2.3
306021157,40,1300,666,280,1417,0.9,1163,2.3
306031158,49,1330,637,240,1668,0.8,1284,2.4
306031159,42,1192,624,250,1426,0.8,1103,2.4
306031160,49,1300,657,260,1552,0.8,1286,2.4
306031161,52,1300,650,270,1450,0.8,1206,2.3
306031162,42,5200,1125,0,2250,0.5,2374,1.5
306031163,25,1392,339,150,911,1.5,1243,4.5
306041164,48,1408,647,260,1520,0.8,1208,2.3
306041165,52,1623,861,365,1851,0.8,1494,2.2
306051166,46,1460,667,280,1620,0.8,1211,2.3
306051167,52,1083,490,230,1182,0.9,898,2.2
306051168,47,1647,609,265,1644,0.9,1323,2.5
306051169,51,1430,656,250,1534,0.8,1297,2.4
306051170,43,1483,672,280,1607,0.8,1252,2.5
307011171,43,1122,780,200,1704,0.8,1353,2.4
307011172,36,1320,863,250,1930,0.8,1577,2.6
307011173,38,1517,868,290,1995,0.8,1620,2.5
307011174,45,867,605,200,1381,0.8,1119,2.4
307011175,40,1016,878,200,1628,0.7,1364,2.4
307011176,36,1300,955,250,2171,0.7,1704,2.4
307011177,44,1100,825,155,1872,0.8,1416,2.5
307011178,48,790,495,180,1195,0.8,949,2.3
307021179,50,1300,542,250,1363,0.8,1116,2.4
307021180,41,1300,707,260,1628,0.8,1356,2.6
307021181,47,1000,622,225,1502,0.8,1208,2.4
307021182,42,1420,693,270,1724,0.8,1399,2.6
307021183,38,1300,733,250,1756,0.8,1421,2.5
307031184,46,1343,635,250,1629,0.8,1300,2.5
307031185,51,1379,598,240,1489,0.8,1228,2.4
307031186,50,1300,551,250,1335,0.8,1092,2.4
307031187,50,1200,576,250,1353,0.7,979,2.1
307031188,49,1248,572,240,1347,0.8,1147,2.5
307031189,43,1215,619,265,1423,0.7,1118,2.3
308011190,36,1083,1212,150,2319,0.8,2090,2.6
308011191,45,1300,860,125,2205,0.8,1503,2.5
308011192,33,1600,1017,300,2510,0.8,2151,2.7
308031205,35,1116,671,260,1518,0.8,1172,2.3
308031206,46,1536,618,250,1674,0.9,1407,2.6
308031207,52,1517,598,350,1456,0.7,1187,2.3
308031208,37,1478,871,300,2145,0.8,1734,2.5
308031209,39,1950,945,350,2514,0.8,2408,3
308031210,32,1517,763,340,1857,0.8,1696,2.8
308031211,35,1300,727,260,1691,0.8,1375,2.5
308031212,53,836,459,200,1101,0.8,817,2.1
308031213,37,1625,825,300,2127,0.7,1765,2.6
308031214,37,1300,687,260,1655,0.8,1280,2.4
308031215,35,1517,818,280,2060,0.8,1614,2.6
308031216,38,1300,766,265,1894,0.8,1404,2.3
308031217,41,1073,667,250,1396,0.8,1071,2.1
308031218,46,1733,683,280,1912,0.8,1546,2.6
308031219,45,1750,732,300,1926,0.9,1685,2.7
308031220,43,1733,821,300,2160,0.8,1823,2.7
308031221,69,2300,700,0,1375,0.8,1749,2.1
308031222,40,1471,765,280,2263,0.8,1606,2.3
308031223,43,1733,755,350,2065,0.7,1604,2.5
308041528,42,1300,899,200,2065,0.8,1668,2.5
308041529,36,1300,915,260,2242,0.8,1875,2.5
308051530,54,1343,536,300,1277,0.9,1084,2.2
308051531,39,1733,834,300,2295,0.7,1904,2.6
308051532,59,0,575,200,949,1.3,1053,1.8
308051533,33,1604,818,295,2185,0.7,1888,2.7
308051534,41,1387,721,235,1711,0.7,1261,2
308051535,39,1880,801,290,2202,0.8,1934,2.8
308051536,37,1517,793,270,2024,0.7,1682,2.6
308051537,43,0,3500,0,0,0,4249,0
308051538,33,1517,860,300,2202,0.7,1939,2.7
308051539,39,1300,706,230,1737,0.7,1350,2.2
309011224,43,2598,878,600,2376,0.7,2072,2.6
309011225,45,2000,883,480,2141,0.8,1609,2.1
309011226,41,2020,798,500,2133,0.8,1734,2.6
309011227,41,1733,963,445,2134,0.9,1659,1.9
309011228,40,2167,812,450,2118,0.8,1748,2.5
309011229,38,2000,908,470,2270,0.9,1822,2.2
309021230,53,1815,765,410,1787,0.9,1318,1.9
309021231,42,1950,841,460,2093,0.8,1695,2.3
309021232,42,2100,738,470,2007,0.8,1625,2.6
309021233,42,2100,736,525,2042,0.8,1742,2.7
309021234,40,2099,859,450,2219,0.9,1695,2.3
309031235,41,2000,714,465,1878,0.8,1676,2.7
309031236,43,1699,719,430,1647,0.8,1317,2.1
309031237,50,1647,603,415,1461,0.7,1091,2.1
309031238,44,1517,653,380,1533,0.8,1186,2
309031239,52,2167,841,465,2208,0.7,1748,2.3
309031240,54,2000,724,440,1852,0.7,1383,2.2
309041241,45,1820,758,370,1977,0.8,1708,2.7
309041242,46,1950,738,420,1974,0.8,1736,2.7
309051243,43,2500,769,500,2314,0.8,2305,3.1
309051244,39,2100,788,500,2179,0.8,2050,3
309051245,37,2167,871,455,2344,0.8,2231,3
309061246,41,1900,779,450,1896,0.8,1554,2.4
309061247,40,1820,730,420,1896,0.8,1669,2.7
309061248,39,1842,738,400,1921,0.8,1565,2.6
309061249,35,2000,820,470,2119,0.8,2085,3.1
309061250,43,2200,790,520,2291,0.8,2263,3.1
309071251,29,2000,828,450,1987,0.8,1928,3.1
309071252,41,2098,786,495,2211,0.8,2007,2.8
309071253,50,2200,871,550,2208,0.7,1930,2.4
309071254,43,2090,816,410,2102,0.8,1904,2.7
309071256,36,1950,837,445,2187,0.8,2036,3
309071552,32,1950,849,440,2133,0.8,1965,3
309071553,35,2000,895,450,2287,0.8,2237,3.2
309071554,32,2050,828,440,1948,0.8,1881,2.9
309071555,27,1950,846,435,1855,0.8,1836,3.1
309071556,35,2167,901,500,2395,0.8,2361,3.2
309071557,32,1820,801,450,1973,0.8,1909,3.1
309071558,29,1950,892,440,2066,0.8,2013,3
309081259,49,2167,724,540,2035,0.7,1621,2.5
309081260,38,1733,790,460,1891,0.8,1688,2.6
309081262,36,1842,786,490,1941,0.9,1643,2.5
309081559,39,2008,752,540,2101,0.8,1849,2.7
309081560,41,1825,798,540,1841,0.8,1612,2.3
309091263,43,1950,739,450,2007,0.8,1578,2.5
309091264,37,1857,701,450,1881,0.8,1760,3
309091265,37,1898,736,535,2103,0.8,2059,3
309091540,36,1464,650,400,1471,1,1187,2
309091541,39,1733,679,435,1697,0.9,1357,2.2
309101267,44,2167,776,580,2148,0.8,1917,2.7
309101268,40,2600,890,480,2284,0.8,1955,2.6
309101269,57,2080,961,500,2269,0.9,1707,1.9
309101561,45,1625,776,420,1683,1,1286,1.9
309101562,40,1600,777,400,1730,1,1365,2
310011271,35,1577,736,360,1904,0.8,1643,2.7
310011272,39,1517,602,350,1634,0.8,1296,2.6
310011274,31,1376,500,300,1275,0.9,1169,2.9
310011275,35,2000,973,405,2515,0.8,2168,2.7
310011276,34,1300,470,290,1309,0.9,1215,2.8
310011563,31,1733,804,365,1927,0.8,1844,3.1
310011564,36,1700,806,380,2101,0.8,1897,2.8
310021277,47,1517,648,291,1659,0.8,1367,2.5
310021278,55,1300,503,260,1276,0.7,1015,2.2
310021279,0,0,0,0,0,0,0,0
310021280,41,1473,624,315,1622,0.8,1421,2.7
310021281,41,1517,646,310,1625,0.8,1441,2.7
310021282,38,1600,760,300,1844,0.8,1567,2.7
310031283,34,1500,718,310,1738,0.8,1403,2.5
310031284,36,1300,698,300,1633,0.8,1385,2.5
310031285,34,1452,784,300,1941,0.8,1674,2.7
310031286,41,1500,674,280,1896,0.8,1374,2.3
310031287,39,1323,681,290,1625,0.8,1273,2.3
310031288,39,1900,919,340,2429,0.8,2243,2.9
310031289,37,2056,1015,400,2617,0.8,2475,3
310031290,42,1928,952,400,2588,0.7,2381,2.9
310031291,32,1213,614,290,1373,0.8,1211,2.6
310031292,41,1300,654,285,1685,0.8,1306,2.3
310031293,36,1408,759,315,1882,0.8,1559,2.7
310031294,29,1785,1044,380,2281,0.7,2091,2.8
310031295,37,1092,496,268,1282,0.8,1098,2.5
310041297,37,1560,755,325,1971,0.8,1756,2.8
310041298,40,0,1208,150,2250,0.6,2124,2
310041299,31,1571,776,340,1844,0.8,1634,2.9
310041300,33,1300,634,310,1500,0.9,1345,2.8
310041301,0,0,0,0,0,0,0,0
310041302,27,1473,744,350,1624,0.9,1514,3.1
310041303,32,1733,916,385,2271,0.8,2175,3.1
310041304,30,1889,1005,420,2323,0.8,2230,3.1
310041565,32,2270,1169,415,2950,0.8,2827,3.2
310041566,31,1700,836,340,2002,0.8,1743,2.9
311011305,45,1517,605,310,1471,0.8,1199,2.5
311021306,38,1387,641,300,1535,0.8,1142,2.3
311021307,37,1300,586,320,1289,0.8,1078,2.4
311021308,31,1566,811,380,1911,0.8,1713,2.8
311021309,41,1600,733,340,1824,0.7,1493,2.5
311021310,32,1863,917,415,2179,0.8,2075,2.9
311031311,32,1616,739,360,1656,0.8,1463,2.7
311031312,32,1517,699,350,1595,0.8,1460,2.9
311031313,30,1750,792,380,1850,0.8,1693,2.9
311031314,29,1430,686,350,1553,0.9,1470,3.1
311031315,0,0,0,0,0,0,0,0
311031316,35,1647,795,350,1977,0.8,1764,2.8
311031317,28,1469,629,350,1473,0.9,1410,3.3
311031318,44,1950,767,458,2227,0.8,2224,3.1
311031319,35,1689,792,390,2002,0.8,1925,3.1
311041322,40,2167,775,470,2225,0.8,2192,3.1
311041567,34,1950,853,410,2194,0.8,2201,3.4
311041568,32,2167,998,395,2497,0.8,2521,3.4
311041569,37,1950,792,430,2098,0.8,2071,3.1
311041570,37,2000,820,410,2206,0.8,2166,3.1
311041571,26,1700,813,375,1654,0.8,1601,3.1
311051323,38,1597,678,355,1579,0.8,1296,2.5
311051324,41,2100,892,425,2503,0.8,2309,2.9
311051325,35,1733,827,390,2047,0.8,1867,2.8
311051326,32,1517,604,350,1505,0.8,1372,2.8
311051327,39,1993,917,410,2381,0.8,2219,2.9
311051328,35,1452,621,320,1479,0.8,1252,2.6
311061329,38,1863,877,400,2226,0.8,2032,2.8
311061330,32,1309,519,315,1305,0.9,1178,2.9
311061331,32,1300,475,280,1150,1,1013,2.9
311061332,37,1800,842,395,2153,0.8,1928,2.8
311061333,35,1430,618,310,1474,0.8,1297,2.7
311061334,40,1733,786,380,2050,0.8,1725,2.6
311061335,34,1950,797,400,2110,0.8,1988,3.1
311061336,33,1200,507,280,1197,0.9,1039,2.7
312011337,46,1517,686,270,1774,0.8,1275,2.4
312011338,40,910,1569,78,2613,0.8,2192,2.5
312011339,41,1300,1117,210,2296,0.8,1697,2.5
312011340,45,1300,851,200,1720,0.8,1446,2.4
312011341,35,1300,1746,109,3327,0.8,3068,2.8
312021342,36,1716,801,350,2070,0.8,1713,2.5
312021343,41,1625,919,320,2205,0.8,1719,2.3
312021344,32,1851,984,400,2489,0.8,2283,2.9
312021345,55,2878,1406,430,3250,0.7,2499,1.8
312021346,38,1371,866,270,1827,0.8,1248,1.9
312021347,52,1805,1132,510,2571,0.8,2111,2.1
312021348,39,1885,932,400,2570,0.7,2213,2.7
312021349,40,1443,771,300,1819,0.8,1362,2.2
312021350,36,1811,923,410,2373,0.8,2118,2.7
312021351,36,1820,833,340,2294,0.9,2022,2.8
312021352,42,1733,752,300,2088,0.8,1764,2.6
312021353,48,1751,715,250,2049,0.9,1616,2.6
312021354,36,1733,898,380,2316,0.8,2057,2.8
312021355,39,1517,758,300,1904,0.8,1522,2.5
312021356,38,1500,780,290,2019,0.8,1475,2.3
312021357,38,1733,882,330,2322,0.8,2096,2.8
312021358,43,1590,840,320,2236,0.8,1686,2.3
312031359,39,1733,896,370,1990,0.8,1662,2.4
312031360,0,0,0,0,0,0,0,0
312031361,47,1555,703,280,1792,0.8,1407,2.5
313011362,53,1647,566,365,1387,0.7,1162,2.3
313011363,62,1650,529,340,1229,0.7,964,2
313021364,34,2100,909,430,2342,0.8,2343,3.1
313021366,33,1473,636,340,1421,0.8,1274,2.7
313021367,40,2000,783,373,2185,0.8,2180,3.1
313021368,32,1517,728,355,1645,0.8,1481,2.7
313021369,43,2000,762,350,2088,0.8,2047,3
313021572,35,1582,648,315,1524,0.8,1314,2.6
313021573,39,1560,615,300,1598,0.8,1294,2.6
