SA3_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
10903,56,942,133,0,1132,43,715,89,0,846,134,1591,197,0,1929,213,1555,174,0,1943,319,1947,231,3,2506,418,2444,246,0,3106,352,2827,276,5,3461,195,1518,201,0,1915,65,470,113,0,651,1795,14005,1657,10,17473,61,923,109,0,1086,74,653,76,0,801,220,1613,201,13,2045,373,1602,185,7,2162,525,1866,182,4,2573,755,2311,249,3,3320,499,2469,239,0,3204,206,1581,267,0,2062,44,649,149,0,841,2756,13670,1650,24,18110,119,1864,236,0,2217,121,1369,159,0,1645,354,3206,403,15,3978,585,3155,356,6,4103,850,3810,411,4,5079,1173,4755,492,8,6426,852,5297,518,5,6668,405,3099,471,0,3980,112,1116,264,0,1490,4560,27676,3312,39,35582
11001,75,1022,210,0,1304,72,1004,228,4,1305,180,1760,245,13,2204,215,1576,177,4,1967,259,1630,184,4,2072,386,1795,192,3,2382,248,1567,145,0,1955,149,906,129,0,1184,38,243,57,0,330,1621,11491,1572,27,14711,81,1112,303,0,1493,85,1026,254,4,1368,233,1869,248,10,2361,318,1544,189,0,2057,475,1606,174,6,2254,603,1705,172,0,2482,320,1582,151,0,2054,148,1067,164,0,1383,33,411,109,0,555,2297,11929,1759,20,16006,151,2135,513,0,2798,155,2026,480,4,2672,413,3635,497,18,4568,533,3117,364,10,4023,733,3232,355,8,4330,985,3504,369,6,4859,561,3147,302,7,4014,298,1970,291,0,2561,72,654,164,0,887,3916,23418,3336,50,30714
11002,57,849,139,0,1043,60,746,126,4,933,145,1437,246,51,1883,193,1401,255,46,1894,339,1688,275,16,2321,445,2186,300,0,2926,309,2348,261,0,2923,165,1290,190,0,1651,36,339,65,0,442,1752,12286,1860,111,16009,94,897,140,0,1135,78,658,76,0,811,247,1446,196,20,1913,342,1376,209,16,1945,547,1670,252,12,2480,697,1991,246,0,2931,441,2116,245,4,2794,189,1351,185,0,1727,30,584,113,0,719,2662,12092,1655,55,16462,153,1744,276,0,2177,135,1401,200,3,1741,394,2882,444,69,3797,538,2778,464,60,3840,890,3360,526,24,4800,1137,4173,543,0,5857,750,4461,504,4,5714,352,2645,377,0,3379,69,929,171,0,1166,4414,24378,3518,169,32479
11003,31,503,122,4,659,34,580,161,3,782,94,1260,289,12,1656,118,1037,282,0,1443,180,1170,309,0,1652,205,1338,325,0,1866,125,1023,229,4,1378,65,539,118,0,720,15,139,34,0,189,875,7592,1865,26,10358,41,500,136,0,681,44,530,135,7,715,146,1230,277,10,1669,209,996,255,0,1454,273,1014,276,0,1562,330,1135,294,0,1760,184,905,188,0,1274,69,541,114,0,729,13,210,52,0,271,1312,7061,1730,17,10115,74,1007,260,4,1340,79,1112,300,6,1497,244,2485,570,23,3333,323,2030,533,0,2901,453,2184,582,0,3217,539,2471,616,0,3627,308,1928,415,4,2657,134,1084,234,4,1454,25,348,79,0,459,2181,14654,3595,41,20473
11004,126,2384,294,0,2801,106,1933,226,4,2277,358,4348,525,27,5259,488,3816,437,17,4762,639,3853,452,10,4952,736,3906,422,6,5068,502,3691,381,5,4574,301,2029,285,0,2614,70,597,162,4,827,3325,26550,3180,71,33129,162,2101,251,5,2519,168,1901,198,4,2273,590,4449,454,5,5495,834,3847,424,8,5109,1109,3613,394,0,5116,1253,3783,367,6,5409,777,3444,354,6,4582,345,2400,377,0,3127,66,1038,236,0,1344,5311,26578,3059,26,34975,283,4482,546,5,5321,281,3836,425,8,4543,949,8802,972,32,10756,1322,7663,865,21,9872,1752,7467,844,10,10070,1990,7690,790,7,10474,1276,7129,734,6,9150,647,4432,659,0,5735,141,1636,396,4,2172,8639,53126,6238,99,68104
11101,136,3511,169,0,3823,188,3165,155,5,3518,443,5963,329,8,6742,780,6416,319,9,7520,1121,6489,284,3,7894,1377,6013,245,7,7636,956,5410,263,7,6637,475,3296,239,3,4011,148,1002,163,0,1310,5625,41266,2158,41,49092,178,3247,134,0,3554,237,2913,129,0,3280,787,6033,302,12,7131,1400,6379,286,3,8063,1887,6134,247,10,8274,2228,5900,242,9,8376,1398,5847,299,6,7547,590,3950,358,0,4899,121,1837,293,3,2261,8818,42239,2286,39,53384,317,6760,303,0,7377,423,6082,281,3,6792,1230,11994,634,15,13872,2178,12793,602,11,15579,3004,12624,529,10,16167,3605,11912,485,13,16019,2353,11257,555,14,14186,1062,7241,598,3,8906,270,2838,462,0,3573,14438,83503,4444,80,102473
11102,136,2195,125,0,2459,133,2195,104,0,2430,355,4243,212,3,4816,484,3996,226,3,4714,716,4005,197,0,4911,876,3949,192,0,5013,681,3888,190,0,4763,375,2355,200,5,2934,103,774,137,0,1011,3857,27598,1579,23,33054,135,2116,120,0,2375,175,1947,102,0,2222,588,4315,210,5,5116,872,3888,209,5,4974,1237,3762,182,3,5177,1381,3965,170,6,5528,951,4019,240,7,5222,377,2696,298,3,3370,75,1283,233,0,1593,5794,27984,1764,30,35574,273,4317,239,3,4835,303,4139,209,3,4650,938,8563,420,11,9927,1356,7887,435,11,9689,1949,7762,376,3,10093,2258,7910,364,5,10542,1632,7908,424,6,9978,748,5043,501,3,6307,179,2052,369,0,2603,9649,55586,3339,52,68625
11103,198,4566,345,0,5109,284,6386,521,11,7213,792,12318,838,30,13975,1137,9618,612,14,11385,1475,8530,557,17,10581,1650,7684,510,15,9866,1106,6277,481,13,7881,514,3571,404,3,4501,151,1232,271,0,1647,7311,60192,4541,110,72153,249,4409,340,0,4998,393,6473,460,7,7334,1131,12032,684,22,13872,1699,9410,537,15,11666,2375,8251,476,13,11113,2623,7251,439,21,10338,1534,6558,479,29,8596,634,4268,531,6,5440,117,2265,642,0,3031,10766,60920,4579,123,76386,449,8981,683,0,10108,677,12864,977,28,14544,1927,24349,1516,54,27849,2841,19030,1148,36,23054,3852,16781,1029,22,21691,4278,14931,946,42,20198,2639,12834,970,38,16475,1148,7842,936,11,9941,269,3499,908,0,4675,18078,121114,9121,231,148542
11201,104,1957,235,0,2299,92,1506,165,20,1785,287,3777,484,33,4579,446,4282,496,8,5234,720,4331,445,20,5517,916,4682,434,8,6037,686,4912,405,12,6010,322,2389,216,4,2934,103,752,119,0,973,3676,28586,2993,111,35373,124,1816,181,3,2127,135,1598,197,14,1945,388,4314,483,33,5221,789,4477,470,11,5739,1246,4583,470,14,6318,1533,4644,418,10,6599,1030,4790,386,11,6217,415,2548,265,4,3226,84,1282,244,3,1611,5743,30043,3123,108,39003,230,3773,415,3,4426,224,3105,362,38,3722,675,8086,971,72,9801,1236,8760,964,17,10976,1968,8918,918,34,11832,2448,9321,848,20,12638,1717,9699,790,22,12228,736,4937,480,13,6161,193,2032,363,3,2588,9416,58626,6116,218,74377
11202,102,1856,247,0,2211,112,1568,185,15,1875,281,2948,361,23,3617,443,2909,376,18,3740,661,3435,408,12,4510,846,4123,449,7,5427,590,3810,388,0,4787,222,1764,235,3,2222,60,540,136,0,742,3319,22948,2776,79,29134,95,1702,259,0,2054,146,1449,172,3,1777,484,2965,384,30,3858,776,3029,400,17,4227,1075,3369,348,3,4799,1340,3748,400,11,5494,819,3560,378,0,4761,273,1990,280,0,2543,56,923,235,0,1218,5062,22737,2866,68,30726,200,3561,507,0,4267,261,3012,356,19,3649,764,5914,742,50,7473,1217,5934,783,36,7965,1736,6805,752,13,9308,2185,7869,848,16,10919,1409,7370,768,0,9553,494,3757,513,3,4766,116,1461,372,6,1956,8380,45687,5642,147,59857
11203,84,2264,219,0,2568,131,1803,185,0,2117,268,3603,393,12,4276,511,4286,472,0,5270,748,4606,444,11,5810,1035,5082,445,9,6574,791,5424,425,12,6650,462,3277,336,7,4087,145,1146,215,0,1519,4180,31498,3139,52,38867,131,2220,192,0,2541,140,1690,159,3,1990,499,3864,389,11,4759,953,4560,442,6,5953,1327,4581,439,0,6344,1837,5270,423,8,7534,1224,5563,394,17,7202,558,3600,426,6,4594,115,1789,386,0,2291,6776,33134,3251,59,43213,214,4484,407,0,5110,271,3487,343,3,4107,767,7465,784,27,9037,1460,8846,914,12,11225,2076,9188,880,10,12154,2873,10354,868,12,14112,2014,10984,814,29,13848,1012,6876,764,18,8677,261,2936,606,3,3803,10950,64630,6389,110,82078
11301,65,1452,168,0,1685,62,1207,149,17,1439,171,2937,402,50,3563,261,2424,318,39,3042,360,2438,347,11,3156,434,2518,292,8,3246,263,1826,247,3,2348,139,996,153,0,1284,35,360,87,0,482,1794,16153,2160,130,20233,94,1318,135,0,1553,96,1079,144,7,1324,322,2687,294,22,3329,425,2269,266,9,2964,625,2223,259,5,3118,727,2115,266,11,3113,390,1686,199,0,2280,162,1166,175,0,1502,34,626,136,0,798,2877,15171,1872,57,19976,164,2769,301,0,3232,159,2289,294,24,2757,502,5622,695,79,6893,689,4693,580,44,6008,989,4659,609,20,6274,1156,4636,555,22,6363,652,3512,446,8,4623,303,2161,324,0,2784,70,989,220,0,1277,4673,31325,4024,187,40210
11302,20,321,44,0,395,16,318,44,0,376,54,605,100,0,750,71,659,135,0,872,125,732,115,0,977,140,932,104,0,1184,105,775,46,3,929,61,464,56,0,578,7,125,16,0,151,604,4939,665,6,6214,21,337,41,0,406,25,259,23,0,311,81,597,75,0,757,151,644,75,0,866,190,651,73,0,922,222,752,75,0,1049,135,730,63,0,932,52,421,64,0,540,13,206,28,0,247,898,4597,528,0,6031,42,663,93,0,799,41,578,67,0,686,134,1200,171,0,1503,222,1308,213,0,1738,319,1386,189,0,1900,364,1683,180,0,2233,246,1505,114,3,1861,113,883,123,0,1123,23,336,44,0,403,1500,9538,1195,13,12242
11303,156,3075,332,0,3559,169,2979,408,18,3564,416,5458,692,54,6622,596,4533,651,54,5828,752,4348,543,6,5646,894,4470,424,6,5792,619,4068,340,3,5029,330,2213,263,0,2805,84,746,120,0,950,4014,31891,3762,134,39806,198,2801,257,0,3255,255,3027,230,8,3520,705,5380,388,5,6485,1007,4481,330,3,5828,1299,4176,328,3,5797,1483,4352,341,3,6174,909,3924,338,6,5174,341,2564,305,3,3215,63,1304,221,0,1595,6263,32008,2735,38,41043,350,5882,589,0,6821,421,6005,637,23,7084,1126,10836,1084,64,13101,1607,9014,990,57,11662,2052,8522,862,6,11445,2378,8819,759,7,11970,1523,7990,682,6,10210,678,4768,567,5,6018,152,2057,335,3,2549,10271,63898,6498,178,80845
11401,133,2488,276,0,2899,143,2140,268,5,2564,389,4534,660,12,5594,557,4384,635,4,5583,868,4614,541,14,6030,1195,5974,508,7,7682,1033,6773,409,8,8224,580,3888,320,8,4793,154,1108,144,0,1412,5057,35913,3764,55,44783,149,2250,249,5,2647,171,1962,167,3,2306,638,4475,394,7,5509,975,4333,390,6,5708,1352,4656,374,3,6384,1960,6010,402,7,8383,1419,6748,412,7,8587,595,3939,403,6,4939,115,1703,252,0,2076,7375,36078,3036,46,46530,284,4737,519,3,5543,311,4105,435,13,4867,1022,9011,1055,19,11102,1537,8718,1024,16,11296,2218,9267,910,16,12418,3155,11985,907,14,16066,2452,13522,827,7,16807,1175,7822,718,12,9734,272,2817,395,0,3487,12430,71986,6798,101,91315
11402,76,1375,67,0,1525,62,1011,75,0,1147,144,2082,122,3,2349,243,2214,130,5,2590,399,2654,172,5,3230,488,2784,146,8,3424,387,2984,162,4,3540,262,2001,161,4,2424,64,562,112,0,745,2122,17657,1155,29,20966,88,1310,76,0,1474,72,968,63,3,1102,229,2115,116,9,2465,427,2242,118,4,2793,733,2671,166,0,3570,837,2848,157,9,3850,633,3422,167,3,4228,338,2225,199,4,2766,51,762,195,0,1013,3412,18553,1252,34,23259,164,2682,144,3,2993,132,1974,137,8,2249,372,4198,237,13,4817,666,4455,248,7,5383,1132,5322,331,4,6794,1332,5633,306,12,7276,1022,6404,329,11,7766,597,4221,366,3,5188,113,1326,308,0,1750,5537,36215,2403,61,44223
11501,234,5123,150,9,5512,265,4342,135,3,4750,402,6168,231,23,6820,1005,9554,327,12,10906,1331,8883,256,23,10489,1267,7449,192,24,8927,829,6286,179,55,7348,400,3405,195,21,4020,119,1034,191,4,1350,5847,52241,1861,176,60125,210,4665,123,3,5000,248,3972,102,5,4329,563,6224,240,16,7041,1520,10370,347,31,12269,1981,9053,259,20,11304,1885,7521,223,57,9681,1151,6675,230,75,8136,419,3800,313,14,4549,109,1705,456,4,2278,8087,53992,2290,220,64586,444,9785,270,13,10519,513,8319,236,6,9078,965,12385,475,39,13867,2529,19923,678,47,23176,3308,17939,516,34,21799,3154,14964,409,78,18606,1979,12963,414,129,15488,816,7204,512,30,8561,227,2738,647,14,3624,13939,106230,4146,402,124713
11502,60,1028,47,0,1130,43,844,37,0,919,60,1062,53,4,1178,140,1160,62,0,1369,267,1731,79,0,2079,307,1571,66,5,1944,144,1267,46,0,1459,98,829,40,0,967,25,254,33,0,309,1142,9744,456,11,11356,57,894,38,0,990,45,708,28,4,781,108,938,53,5,1101,220,1263,67,0,1544,475,1654,72,0,2212,495,1330,59,4,1888,254,1257,53,3,1570,122,814,45,0,980,15,354,39,0,412,1789,9224,454,21,11484,113,1921,79,0,2118,85,1550,60,9,1708,169,2000,102,4,2277,360,2427,126,0,2914,743,3385,157,0,4289,798,2902,127,8,3835,399,2523,99,10,3028,214,1651,87,0,1949,42,609,68,3,726,2932,18963,913,38,22837
11503,45,802,38,0,887,28,731,41,0,796,68,1243,63,7,1379,124,1219,67,0,1415,223,1507,75,6,1813,261,1488,68,0,1816,148,1091,53,0,1288,58,518,30,0,607,12,126,9,0,147,970,8726,442,12,10149,42,745,37,0,827,51,637,26,0,711,125,1179,55,0,1360,229,1126,54,0,1415,380,1484,71,0,1934,387,1364,63,0,1818,197,969,51,0,1221,67,485,26,0,579,3,155,6,0,159,1488,8136,387,8,10023,88,1551,74,0,1715,81,1363,66,4,1510,188,2423,118,6,2739,357,2346,125,5,2830,611,2989,140,6,3746,649,2855,134,0,3627,348,2062,101,0,2510,131,997,57,0,1185,15,278,11,0,306,2456,16858,833,18,20165
11504,66,1842,68,0,1970,88,1588,44,4,1725,158,2981,115,7,3261,416,4388,176,0,4986,408,3422,131,0,3959,254,2163,72,11,2503,151,1357,81,18,1606,57,587,55,0,715,10,112,79,0,198,1618,18440,803,46,20909,80,1803,49,0,1934,98,1456,52,0,1601,283,3340,155,0,3779,593,4518,178,3,5288,617,3210,101,8,3928,453,1958,82,31,2524,222,1403,62,24,1708,81,633,36,0,753,3,176,8,3,189,2430,18485,718,65,21700,152,3641,109,0,3899,191,3048,88,7,3329,445,6318,270,10,7041,1009,8906,355,3,10267,1016,6631,229,8,7885,705,4123,156,37,5028,377,2758,142,41,3316,144,1223,91,7,1464,19,289,81,3,385,4048,36930,1519,110,42614
11601,178,3657,269,0,4106,275,4661,437,3,5374,663,9645,1008,18,11332,1012,9600,731,6,11352,990,6912,527,10,8439,862,6144,413,19,7438,570,4734,317,35,5646,270,2228,228,8,2732,71,657,116,3,845,4884,48239,4042,107,57269,191,3324,264,0,3782,328,3966,341,7,4633,930,9343,868,21,11158,1486,8817,771,9,11082,1451,6455,489,23,8426,1283,5980,367,57,7688,761,5066,343,51,6222,298,2525,274,6,3109,42,1209,178,3,1432,6782,46677,3885,181,57524,371,6979,537,8,7894,602,8626,773,8,10006,1592,18988,1880,34,22493,2498,18416,1495,21,22433,2446,13370,1017,33,16862,2150,12119,777,78,15127,1327,9798,651,90,11868,571,4754,498,13,5840,112,1864,293,0,2274,11668,94917,7930,287,114797
11602,158,4095,223,0,4477,189,3791,405,0,4382,536,8491,1051,6,10090,1211,12808,1040,13,15068,890,7416,482,8,8793,558,4432,240,32,5268,355,2866,137,63,3415,135,1106,69,12,1322,29,240,26,0,296,4054,45249,3681,138,53129,185,3728,174,0,4087,233,3615,182,8,4032,856,9850,572,3,11287,1632,12351,640,5,14634,1276,6783,300,13,8365,856,4557,200,106,5714,423,3189,144,79,3840,112,1300,72,15,1504,19,399,28,3,446,5593,45759,2311,241,53909,343,7831,401,0,8568,416,7404,585,13,8421,1395,18343,1628,10,21378,2844,25165,1676,21,29707,2162,14192,788,18,17160,1412,8992,445,141,10984,776,6049,281,148,7252,245,2411,142,27,2830,48,636,56,4,740,9650,91011,5995,381,107037
11603,176,3529,403,6,4105,231,3557,398,13,4197,526,6442,779,17,7771,775,6366,737,13,7892,760,5539,559,6,6865,629,4972,427,18,6048,350,3268,255,16,3885,178,1467,165,9,1815,32,354,67,0,447,3657,35486,3790,97,43025,240,3339,326,0,3905,261,3405,342,9,4017,936,6749,834,10,8531,1238,6275,732,11,8252,1187,5367,514,7,7070,948,4829,375,25,6174,550,3526,332,25,4428,169,1757,215,7,2148,22,726,209,0,955,5546,35966,3875,97,45479,414,6867,730,5,8010,498,6954,740,13,8208,1461,13188,1617,29,16300,2010,12636,1467,28,16142,1951,10902,1070,10,13935,1579,9802,797,49,12220,899,6795,587,35,8318,345,3221,380,17,3968,54,1077,271,0,1404,9203,71453,7658,190,88506
11701,55,1197,102,3,1363,114,2448,196,18,2778,256,6220,574,47,7096,374,3942,335,48,4692,451,2726,231,38,3447,340,2169,182,28,2727,157,1517,119,16,1813,98,863,100,9,1069,25,267,38,0,333,1870,21358,1885,213,25324,65,1155,74,7,1297,116,2273,209,19,2614,323,5987,533,65,6914,470,3735,298,10,4513,686,2572,190,29,3467,516,1973,164,39,2691,264,1670,126,18,2077,147,1102,111,10,1373,24,370,98,0,494,2607,20832,1794,192,25428,121,2349,177,11,2661,225,4726,407,32,5387,579,12210,1108,114,14006,839,7677,633,57,9210,1134,5300,418,63,6913,856,4144,345,71,5419,426,3190,243,28,3888,246,1961,209,22,2442,55,640,136,0,821,4476,42191,3678,406,50750
11702,52,985,37,0,1082,95,1467,117,0,1676,286,5244,333,16,5878,360,4044,231,6,4641,501,3047,188,10,3738,416,2182,189,0,2792,183,1476,135,5,1802,108,827,105,0,1050,36,293,53,0,381,2039,19571,1392,43,23040,44,888,52,0,984,92,1641,109,0,1848,351,5402,304,9,6069,512,3936,202,7,4657,741,2887,151,8,3794,593,1932,92,10,2621,292,1567,91,7,1957,127,977,109,0,1209,22,456,84,0,563,2775,19691,1191,46,23704,96,1872,94,4,2066,183,3113,226,9,3525,641,10644,639,26,11953,874,7980,432,12,9295,1240,5940,340,16,7533,1008,4115,283,6,5413,473,3046,227,14,3756,238,1807,211,0,2261,58,749,136,0,944,4815,39259,2584,89,46750
11703,90,2251,270,42,2656,296,9501,1428,105,11333,1043,32047,3601,352,37044,1196,19711,2159,185,23253,1281,11230,1460,122,14101,1113,8218,1063,115,10515,587,5322,680,69,6655,230,2400,434,22,3082,55,647,204,0,912,5895,91324,11307,1010,109540,100,2455,273,23,2848,307,10100,1019,95,11516,1222,30195,2756,250,34430,1408,15560,1416,136,18518,1459,8182,787,91,10517,1423,6387,642,133,8584,817,4759,486,64,6128,278,2358,399,19,3047,44,922,308,3,1271,7045,80913,8075,818,96861,191,4703,540,68,5501,598,19597,2447,207,22852,2268,62240,6362,603,71468,2605,35269,3578,316,41766,2738,19415,2245,212,24617,2542,14603,1707,250,19098,1401,10087,1168,135,12789,506,4748,826,34,6128,101,1566,511,7,2185,12942,172247,19389,1829,206403
11801,120,2557,172,9,2857,161,2482,182,17,2842,425,10307,807,58,11598,663,8153,574,50,9445,960,6513,370,47,7889,1064,4775,281,25,6146,535,4050,215,31,4828,275,2505,213,8,3000,119,843,215,3,1181,4318,42176,3032,253,49785,122,2431,132,11,2691,211,3036,191,24,3462,587,12113,845,69,13611,960,8360,512,34,9874,1458,6485,370,38,8357,1525,4583,275,33,6418,862,4359,263,19,5505,418,3011,395,14,3841,90,1306,491,7,1894,6233,45686,3479,248,55653,239,4991,307,12,5546,364,5519,376,42,6301,1013,22421,1651,126,25212,1630,16509,1089,86,19314,2419,12998,743,87,16244,2588,9357,560,65,12567,1403,8406,480,52,10340,694,5512,613,23,6843,208,2150,707,12,3074,10558,87862,6514,502,105438
11802,147,3044,204,13,3411,212,4039,365,52,4663,450,10208,1009,63,11728,739,8343,784,23,9889,1103,6717,608,25,8455,1109,5255,453,35,6852,549,4073,345,32,4993,321,2506,301,8,3137,104,958,232,0,1296,4725,45146,4304,257,54432,126,2867,167,8,3164,235,4075,285,55,4650,601,11220,740,52,12620,1132,8664,526,27,10348,1710,6806,372,23,8910,1627,5252,269,31,7179,850,4478,327,34,5688,451,2983,347,6,3786,94,1483,481,4,2059,6820,47830,3511,246,58408,273,5918,368,26,6576,439,8120,650,109,9316,1051,21429,1755,116,24350,1871,17010,1310,48,20241,2810,13519,981,52,17363,2733,10511,718,67,14033,1390,8552,673,65,10684,774,5486,649,19,6927,195,2441,710,6,3353,11545,92977,7810,504,112837
11901,275,5643,482,8,6402,388,5459,538,15,6403,871,10498,1148,30,12547,1274,9710,990,22,11996,1394,8701,757,19,10867,1298,8474,646,14,10434,753,6120,464,21,7361,380,3246,376,10,4002,134,1264,262,0,1660,6767,59117,5654,134,71668,273,5225,448,5,5951,419,5232,456,13,6121,1377,10620,1100,20,13110,2064,9613,1000,14,12682,2101,8684,788,22,11598,2006,8073,608,49,10734,1075,6092,528,31,7728,384,3647,444,9,4480,94,1878,517,3,2494,9786,59063,5891,155,74906,551,10866,928,18,12354,808,10693,994,27,12518,2242,21116,2250,46,25650,3332,19324,1984,34,24677,3497,17387,1544,39,22466,3303,16548,1259,65,21170,1832,12212,992,49,15089,768,6889,816,11,8481,230,3144,773,9,4154,16554,118176,11546,293,146573
11902,193,3527,301,3,4023,236,4380,483,13,5113,662,10191,1278,29,12154,1007,8506,957,32,10499,1220,7030,646,23,8917,1015,6113,549,20,7694,494,4333,328,15,5170,309,2624,308,8,3257,111,1007,186,0,1307,5253,47713,5035,144,58141,208,3218,259,9,3693,321,3788,368,8,4483,940,8670,945,28,10583,1398,7463,770,18,9649,1704,6637,595,17,8959,1424,5797,526,39,7779,790,4454,363,19,5626,386,2875,342,9,3617,82,1353,349,4,1781,7262,44247,4518,143,56172,405,6740,558,12,7714,559,8163,858,22,9601,1602,18861,2223,52,22739,2408,15970,1729,46,20151,2928,13672,1243,41,17873,2445,11907,1072,53,15477,1280,8788,690,37,10798,703,5502,648,16,6868,192,2359,535,4,3092,12513,91958,9556,281,114310
11903,182,3273,156,3,3619,254,4698,351,15,5316,513,9126,686,38,10358,763,7219,444,18,8441,1127,6211,337,21,7690,1148,6364,318,23,7856,655,4945,278,34,5914,311,2747,212,9,3280,138,1066,163,3,1370,5089,45647,2941,167,53839,179,3012,144,5,3340,310,4175,246,5,4740,632,8469,593,18,9715,1195,7340,438,21,8986,1758,6468,380,24,8625,1689,6477,314,44,8534,900,5330,252,38,6511,406,3215,297,13,3930,95,1686,433,3,2219,7166,46168,3100,161,56594,357,6287,299,7,6955,565,8871,601,20,10052,1147,17598,1277,49,20072,1954,14554,878,39,17430,2883,12676,713,40,16315,2842,12847,636,66,16390,1559,10270,531,64,12428,720,5959,509,23,7201,231,2753,596,3,3591,12251,91817,6045,330,110438
